%Chi,%Gel,%Gly,%Pec,%Sta,%Oil,%W,%AA,T(°C),%RH,t(h),TS,WVP,%E
0.5,0.0,0.3,0.0,0.0,0.0,98.2,1.0,25.0,54.0,168.0,120.0,66.3,13.8
1.2,0.0,0.0,0.0,0.0,0.0,98.2,0.2,25.0,45.0,48.0,52.17,27.5603,6.0
0.9,0.0,0.19,0.0,0.9,0.0,97.06,0.37,60.0,50.0,48.0,33.36,70.3,8.9
2.0,0.0,0.79,0.0,0.0,0.0,97.2,0.0,50.0,50.0,48.0,9.25,12.78,20.77
1.5,0.0,0.3,0.0,0.0,0.0,97.2,1.0,40.0,75.0,48.0,44.9,114.4214,36.5
0.9,0.0,0.38,0.0,1.34,0.0,97.89,0.38,60.0,50.0,48.0,49.4,101.2,50.3
1.0,0.0,0.0,0.0,0.0,0.0,98.0,1.0,23.0,50.0,48.0,61.82,41.6228,31.53
0.9,0.45,0.19,0.0,0.9,0.0,97.45,0.37,60.0,50.0,48.0,13.63,87.5,21.5
0.8,0.95,0.79,0.0,0.0,0.0,97.06,0.4,25.0,33.0,72.0,23.88,0.24,12.03
0.9,0.22,0.38,0.0,0.9,0.0,96.98,0.37,60.0,50.0,48.0,39.89,81.7,100.8
2.0,0.0,0.0,0.0,0.0,2.0,95.0,1.0,20.0867,46.1143,72.0,19.36,0.34,4.02
1.0,0.0,0.0,0.0,0.0,0.0,98.0,1.0,25.0,50.0,56.445,52.77,42.3507,30.51
2.0,0.0,0.0,0.0,0.0,0.0,97.0,1.0,30.8616,52.8367,12.0,85.2396,39.081,2.7
2.0,0.0,0.75,0.0,0.0,1.0,96.0,1.0,35.2174,52.5472,72.0,17.67,48.0864,44.2
2.0,0.0,0.24,0.0,0.0,0.0,96.76,1.0,34.8803,52.5023,10.0,69.774,47.8733,4.89
1.4,0.0,0.0,0.0,0.0,0.0,96.6,2.0,25.0,60.0,24.0,61.11,84.0,6.5
1.0,0.0,0.3,0.0,0.0,0.0,97.7,1.0,2.0,54.0,24.0,372.0,62.5,42.4
0.5,0.0,0.3,0.0,0.0,0.0,98.2,1.0,25.0,54.0,24.0,210.0,13.0,9.3
1.0,0.0,0.3,0.0,0.0,0.0,97.7,1.0,2.0,54.0,24.0,231.0,62.5,42.4
1.0,0.0,0.3,0.0,0.0,0.0,97.7,1.0,25.0,54.0,24.0,231.0,92.2,15.5
0.5,0.0,0.3,0.0,0.0,0.0,98.2,1.0,2.0,54.0,168.0,120.0,72.5,8.51
1.0,0.0,0.2,0.0,0.0,2.5,95.8,0.5,21.0,57.0,24.0,44.4,28.82,13.2
1.0,0.0,0.2,0.0,0.0,2.5,95.8,0.5,21.0,57.0,24.0,44.4,27.77,23.7
4.0,0.0,0.63,0.0,0.0,0.0,95.37,0.0,25.0,53.0,24.0,55.0,17.0,51.0
0.0,0.79,0.39,0.0,0.0,0.0,97.9,0.0,25.0,53.0,24.0,31.0,9.08,36.5
1.0,0.0,0.3,0.0,0.0,0.0,97.7,1.0,25.0,54.0,168.0,351.0,69.3,26.5
2.0,0.39,0.48,0.0,0.0,0.0,96.63,0.0,25.0,53.0,24.0,45.0,15.0,31.0
0.0,0.79,0.32,0.0,0.0,1.15,96.75,1.15,25.0,53.0,24.0,35.0,8.0,6.4
1.5,0.0,0.0,0.0,0.0,0.0,97.5,1.0,40.0,75.0,12.0,64.3,115.2491,13.7
0.9,0.0,0.57,0.0,0.9,0.0,97.26,0.37,60.0,50.0,48.0,28.83,57.8,100.8
0.89,0.22,0.56,0.0,0.89,0.0,97.87,0.37,60.0,50.0,48.0,46.4,60.8,75.4
2.0,0.0,0.0,0.0,0.0,0.5,96.0,1.0,19.8936,46.9202,72.0,17.67,0.3,3.76
0.9,0.22,0.38,0.0,0.9,0.0,97.23,0.37,60.0,50.0,48.0,33.89,81.7,100.1
0.9,0.22,0.19,0.0,0.45,0.0,97.23,0.37,60.0,50.0,48.0,32.85,81.7,51.2
2.0,0.0,0.0,0.0,0.0,0.0,97.0,1.0,25.0,50.0,10.0,99.3332,7.75,14.8468
0.89,0.45,0.56,0.0,0.9,0.0,96.83,0.37,60.0,50.0,48.0,18.9,57.8,110.7
0.9,0.0,0.38,0.0,1.34,0.0,97.63,0.38,60.0,50.0,48.0,39.23,101.2,50.1
0.9,0.22,0.19,0.0,1.34,0.0,97.23,0.37,60.0,50.0,48.0,33.89,101.7,4.51
0.89,0.45,0.56,0.0,0.9,0.0,97.19,0.37,60.0,50.0,48.0,30.76,65.7,100.3
2.0,0.0,0.0,0.0,0.0,0.5,96.0,1.0,20.0867,46.1143,72.0,17.67,0.34,4.02
0.9,0.22,0.19,0.0,1.34,0.0,97.23,0.38,60.0,50.0,48.0,33.89,101.7,4.51
2.0,0.0,0.0,0.0,0.0,0.0,96.21,1.0,20.0867,46.1143,48.0,14.36,0.34,4.02
1.0,0.0,0.0,0.0,0.0,1.0,97.5,0.5,25.0,60.0,48.0,63.0,14.0,6.0
1.0,0.0,0.0,0.0,0.0,1.0,97.5,0.5,25.0,60.0,48.0,63.0,65.0,1.7
1.0,0.0,0.0,0.0,0.0,3.0,95.5,0.5,25.0,60.0,48.0,22.0,42.0,21.0
0.0,0.79,0.32,0.0,0.0,0.0,97.9,0.0,25.0,53.0,24.0,31.0,8.0,6.5
1.0,0.0,0.2,0.0,0.0,3.0,95.3,0.5,21.0,57.0,24.0,56.0,25.4,15.9
1.0,0.0,0.2,0.0,0.0,2.0,96.3,0.5,21.0,57.0,24.0,42.7,25.4,15.9
1.0,0.0,0.2,0.0,0.0,3.0,95.3,0.5,21.0,57.0,24.0,56.0,27.77,23.7
1.0,0.0,0.2,0.0,0.0,1.5,96.8,0.5,21.0,57.0,24.0,71.2,66.69,30.2
1.0,0.0,0.2,0.0,0.0,1.5,96.8,0.5,21.0,57.0,24.0,71.2,46.83,38.7
1.0,0.0,0.2,0.0,0.0,1.25,97.05,0.5,21.0,57.0,24.0,94.8,46.63,36.7
1.0,0.0,0.2,0.0,0.0,3.75,94.55,0.5,21.0,57.0,24.0,27.4,44.51,13.2
0.0,0.79,0.32,0.0,0.0,1.15,96.75,1.15,25.0,53.0,24.0,35.0,8.0,6.0
1.0,0.0,0.2,0.0,0.0,3.0,95.3,0.5,21.0,57.0,24.0,56.0,63.19,42.8
0.5,0.0,0.3,0.0,0.0,0.0,98.2,1.0,25.0,54.0,24.0,120.0,66.3,13.8
1.0,0.0,0.2,0.0,0.0,2.0,96.3,0.5,21.0,57.0,24.0,42.2,27.77,23.7
1.5,0.0,0.3,0.0,0.0,0.0,97.2,1.0,40.0,75.0,48.0,44.9,114.4214,36.7
1.2,0.0,0.1,0.0,0.0,0.0,96.58,0.2,25.0,45.0,48.0,10.66,40.9521,73.1
1.2,0.0,0.05,0.0,0.0,0.0,98.56,0.2,25.0,45.0,48.0,30.57,29.9314,24.5
1.2,0.0,0.14,0.0,0.0,0.0,97.76,0.2,25.0,45.0,48.0,11.8,48.6094,18.98
0.8,0.95,0.79,0.0,0.0,0.25,96.81,0.4,25.0,33.0,72.0,14.06,0.75,12.75
1.0,0.0,0.2,0.0,0.0,1.0,97.3,0.5,21.0,57.0,24.0,121.3,66.69,32.7
2.0,0.39,0.48,0.0,0.0,0.0,96.63,0.0,25.0,53.0,24.0,45.0,13.0,9.16
1.0,0.0,0.2,0.0,0.0,1.25,97.05,0.5,21.0,57.0,24.0,94.8,66.69,32.7
2.0,0.0,0.0,0.0,0.0,0.0,97.0,1.0,22.0,45.2572,72.0,9.45,0.63,16.9
0.9,0.22,0.38,0.0,0.9,0.0,97.23,0.37,60.0,50.0,48.0,32.85,80.6,100.3
0.89,0.45,0.56,0.0,0.9,0.0,96.83,0.37,60.0,50.0,48.0,18.9,60.8,100.3
2.0,0.0,0.0,0.0,0.0,0.5,96.5,1.0,20.3133,45.2572,72.0,14.41,0.63,4.06
1.0,0.0,0.0,0.0,0.0,1.45,96.83,0.5,25.0,60.0,24.0,14.0,124.0,22.0
0.8,0.95,0.79,0.0,0.0,1.0,96.06,0.4,25.0,33.0,72.0,13.7,0.24,12.03
1.0,0.0,0.2,0.0,0.0,1.25,97.05,0.5,21.2,57.0,24.0,94.8,44.56,15.06
2.0,0.0,0.0,0.0,0.0,0.0,99.0,1.0,30.8616,52.8367,12.0,85.2396,39.081,2.7
0.8,0.95,0.79,0.0,0.0,0.25,96.81,0.4,25.0,33.0,72.0,14.06,0.86,12.7
0.8,0.95,0.79,0.0,0.0,0.0,97.06,0.4,25.0,33.0,72.0,23.88,0.23,12.75
0.9,0.22,0.38,0.0,0.9,0.0,96.98,0.37,60.0,50.0,48.0,39.89,81.7,100.1
0.9,0.22,0.38,0.0,0.9,0.0,97.97,0.37,60.0,50.0,48.0,32.86,81.7,100.1
0.8,0.95,0.79,0.0,0.0,0.13,96.94,0.4,25.0,33.0,72.0,22.64,0.22,12.75
0.9,0.22,0.38,0.0,0.9,0.0,97.23,0.37,60.0,50.0,48.0,33.36,81.7,100.1
0.9,0.22,0.57,0.0,0.45,0.0,96.28,0.37,60.0,50.0,12.0,11.89,65.8,100.2
0.89,0.45,0.37,0.0,1.34,0.0,97.19,0.37,60.0,50.0,48.0,30.76,94.7,35.1
1.0,0.0,0.12,0.0,0.0,0.0,97.88,1.0,25.0,50.0,48.0,43.41,38.7764,12.16
0.9,0.22,0.19,0.0,1.34,0.0,97.81,0.37,60.0,50.0,48.0,30.96,101.7,4.51
0.8,0.95,0.79,0.0,0.0,0.0,97.06,0.4,25.0,33.0,56.445,23.88,0.27,12.33
1.2,0.0,0.14,0.0,0.0,0.0,98.56,0.2,25.0,45.0,48.0,33.57,48.6094,109.97
2.0,0.0,0.0,0.0,0.0,0.0,97.0,1.0,20.0867,46.1143,12.0,88.0489,0.34,4.02
2.0,0.0,0.24,0.0,0.0,0.0,96.76,1.0,34.8803,52.5023,10.0,69.774,47.8733,4.86
1.0,0.0,0.0,0.0,0.0,2.0,96.5,0.5,25.0,60.0,48.0,50.0,86.0,5.5
1.0,0.0,0.2,0.0,0.0,1.5,96.8,0.5,21.0,57.0,24.0,71.2,27.77,23.7
1.0,0.0,0.2,0.0,0.0,3.0,95.3,0.5,21.0,57.0,24.0,56.0,28.82,13.2
1.0,0.0,0.3,0.0,0.0,0.0,97.7,1.0,21.0,54.0,24.0,351.0,66.3,36.7
0.5,0.0,0.3,0.0,0.0,0.0,98.2,1.0,40.0,54.0,24.0,210.0,38.5,2.44
1.0,0.0,0.2,0.0,0.0,3.0,95.3,0.5,21.0,57.0,24.0,56.0,44.66,30.2
1.0,0.0,0.2,0.0,0.0,1.25,97.05,0.5,21.0,57.0,24.0,94.8,27.77,23.7
1.0,0.1,0.2,0.0,0.0,0.0,96.28,0.5,21.0,57.0,12.0,31.88,63.19,42.8
1.0,0.0,0.2,0.0,0.0,1.25,97.05,0.5,21.0,57.0,24.0,94.8,44.56,24.5
0.9,0.22,0.19,0.0,0.9,0.0,97.23,0.37,60.0,50.0,48.0,32.85,70.3,8.9
1.0,0.79,1.43,0.0,0.0,0.0,96.24,0.5,25.0,45.0,12.0,31.87,0.02,27.23
0.9,0.22,0.38,0.0,0.9,0.0,97.23,0.37,60.0,50.0,48.0,33.89,80.6,100.3
2.0,0.0,0.0,0.0,0.0,1.0,96.0,1.0,19.8936,46.9202,72.0,17.67,0.3,3.76
1.0,0.0,0.12,0.0,0.0,0.0,97.87,1.0,25.0,50.0,12.0,43.41,38.7764,11.14
1.0,0.0,0.0,0.0,0.0,0.0,98.0,1.0,34.9465,54.5683,12.0,196.7,46.4251,45.0
1.0,0.0,0.3,0.0,0.0,0.0,97.7,1.0,40.0,54.0,24.0,351.0,40.8,1.5
1.0,0.0,0.0,0.0,0.0,0.5,98.0,0.5,25.0,60.0,48.0,65.0,124.0,22.0
1.0,0.0,0.2,0.0,0.0,3.0,95.3,0.5,21.0,57.0,24.0,36.3,44.56,24.5
1.33,1.05,0.0,0.0,0.0,0.0,96.62,1.0,25.0,50.0,48.0,57.6,72.0,6.0
1.0,0.0,0.2,0.0,0.0,0.0,97.0,0.5,21.0,57.0,12.0,88.048,28.82,15.1
0.0,1.57,1.43,0.0,0.0,0.0,97.0,0.0,25.0,45.0,12.0,8.91,0.02,29.77
2.0,0.0,1.43,0.0,0.0,0.0,95.57,1.0,25.0,45.0,10.0,20.96,0.03,29.77
0.8,0.95,0.79,0.0,0.0,0.9,96.06,0.4,25.0,33.0,72.0,13.7,0.24,12.03
0.9,0.22,0.38,0.0,1.34,0.0,97.23,0.37,60.0,50.0,48.0,32.85,101.2,50.3
1.0,0.0,0.12,0.0,0.0,0.0,97.88,1.0,25.0,50.0,48.0,43.41,38.7764,10.11
0.9,0.22,0.57,0.0,0.45,1.0,96.53,0.37,60.0,50.0,72.0,16.71,65.8,100.2
0.8,0.95,0.79,0.0,0.0,0.13,96.94,0.4,25.0,33.0,72.0,22.64,0.27,12.1626
2.0,0.0,0.0,0.0,0.0,0.25,96.75,1.0,20.3158,45.6591,72.0,13.92,0.54,5.46
1.0,0.0,0.0,0.0,0.0,3.0,95.5,0.5,25.0,60.0,48.0,22.0,92.0,6.0
0.0,0.79,0.32,0.0,0.0,0.0,97.9,0.0,25.0,53.0,48.0,31.0,8.0,6.4
0.5,0.0,0.3,0.0,0.0,0.0,98.2,1.0,40.0,54.0,168.0,210.0,40.8,1.5
1.0,0.0,0.2,0.0,0.0,3.0,95.3,0.5,21.0,57.0,24.0,56.0,44.56,24.5
1.0,0.0,0.2,0.0,0.0,0.0,97.3,0.5,21.0,57.0,48.0,52.2,46.83,36.7
0.5,0.0,0.3,0.0,0.0,0.0,98.2,1.0,40.0,54.0,24.0,120.0,38.5,2.46
1.0,0.0,0.3,0.0,0.0,0.0,97.7,1.0,2.0,54.0,24.0,231.0,62.5,22.77
1.0,0.0,0.2,0.0,0.0,1.0,97.3,0.5,21.0,57.0,24.0,121.3,25.4,15.9
1.5,0.0,0.3,0.0,0.0,0.0,97.2,1.0,25.0,54.0,24.0,230.0,66.3,13.8
2.0,0.0,0.79,0.0,0.0,0.0,97.21,0.0,25.0,50.0,48.0,9.25,72.0,6.5
1.5,0.0,0.3,0.0,0.0,0.0,97.2,1.0,25.0,54.0,12.0,309.0,79.3,26.5
1.0,0.0,0.0,0.0,0.0,1.0,97.5,0.5,25.0,60.0,48.0,63.0,124.0,22.0
1.0,0.0,0.2,0.0,0.0,3.75,94.55,0.5,21.0,57.0,24.0,27.4,27.77,32.7
1.0,0.0,0.2,0.0,0.0,1.25,97.05,0.5,21.0,57.0,24.0,94.8,63.19,42.8
0.0,1.57,1.43,0.0,0.0,0.0,97.0,0.0,25.0,45.0,48.0,8.91,0.02,29.77
2.0,0.0,0.79,0.0,0.0,0.0,97.21,0.0,50.0,50.0,48.0,9.25,12.78,22.77
0.8,0.95,0.79,0.0,0.0,0.0,97.85,0.4,25.0,33.0,48.0,33.86,0.13,11.05
0.9,0.0,0.38,0.0,1.34,0.0,97.06,0.38,60.0,50.0,48.0,39.23,101.2,50.1
0.9,0.22,0.38,0.0,0.9,0.0,96.98,0.37,60.0,50.0,48.0,39.89,80.6,100.3
0.9,0.0,0.38,0.0,1.34,0.0,97.63,0.38,60.0,50.0,48.0,39.23,101.2,50.3
0.9,0.0,0.57,0.0,0.45,0.0,97.26,0.37,60.0,50.0,48.0,28.83,65.8,100.2
0.89,0.45,0.56,0.0,1.34,0.0,96.83,0.37,60.0,50.0,48.0,18.9,96.1,80.5
0.9,0.0,0.38,0.0,0.45,0.0,97.63,0.38,60.0,50.0,48.0,39.23,92.2,100.4
1.0,0.0,0.0,0.0,0.0,0.0,98.0,1.0,25.0,50.0,56.445,52.77,42.8364,11.14
1.2,0.0,0.05,0.0,0.0,0.0,98.56,0.2,25.0,45.0,48.0,30.57,29.5314,20.95
2.0,0.0,0.0,0.0,0.0,0.0,97.0,1.0,26.2285,51.817,12.0,86.2396,31.0,5.5
1.0,0.0,0.53,0.0,0.0,1.0,96.5,1.0,60.0,54.9777,72.0,44.4,71.2602,43.69
2.0,0.0,0.0,0.0,0.0,0.0,96.0,2.0,30.8616,52.8367,48.0,143.2,39.081,2.7
0.89,0.22,0.56,0.0,0.89,0.0,97.23,0.37,60.0,50.0,48.0,30.96,60.8,75.4
1.33,1.05,0.0,0.0,0.0,0.0,96.62,1.0,30.8616,52.8367,48.0,57.6,39.081,2.7
2.0,0.0,0.24,0.0,0.0,0.0,96.76,1.0,34.8801,52.5023,48.0,69.774,47.8733,39.5
1.0,0.0,0.0,0.0,0.0,1.0,97.5,0.5,25.0,60.0,48.0,63.0,92.0,1.5
1.0,0.0,0.0,0.0,0.0,3.0,95.5,0.5,25.0,60.0,48.0,22.0,130.0,5.7
1.0,0.0,0.2,0.0,0.0,2.0,96.3,0.5,21.0,57.0,24.0,32.2,26.47,15.5
1.0,0.0,0.2,0.0,0.0,0.0,98.63,0.5,21.0,57.0,48.0,42.2,63.19,42.8
1.0,0.0,0.3,0.0,0.0,0.0,97.7,1.0,2.0,54.0,24.0,372.0,62.5,12.1626
0.9,0.0,0.38,0.0,0.9,0.0,97.01,0.37,60.0,50.0,48.0,33.36,81.7,100.1
1.0,0.0,0.0,0.0,0.0,0.0,98.0,1.0,23.0,50.0,48.0,61.82,41.6228,11.03
0.9,0.22,0.38,0.0,0.9,0.0,97.23,0.37,60.0,50.0,48.0,32.85,81.7,100.8
1.0,0.0,0.0,0.0,0.0,0.0,98.0,1.0,60.0,54.478,10.0,196.7,65.7133,5.34
0.8,0.95,0.79,0.0,0.0,1.15,96.81,0.4,25.0,33.0,24.0,14.04,0.27,12.33
1.0,0.0,0.24,0.0,0.0,0.0,97.76,1.0,25.0,50.0,48.0,31.89,42.3507,20.75
1.0,0.0,0.0,0.0,0.0,1.0,97.5,0.5,25.0,60.0,48.0,63.0,92.0,6.0
4.0,0.0,0.63,0.0,0.0,0.0,95.37,0.0,25.0,53.0,24.0,55.0,17.0,7.7
0.5,0.0,0.3,0.0,0.0,0.0,98.2,1.0,40.0,54.0,24.0,107.0,38.5,2.46
1.0,0.0,0.2,0.0,0.0,1.5,96.8,0.5,21.0,57.0,24.0,71.2,66.69,32.7
0.5,0.0,0.3,0.0,0.0,0.0,98.2,1.0,40.0,54.0,168.0,210.0,38.5,2.46
1.33,1.05,0.0,0.0,0.0,0.0,96.62,1.0,25.0,50.0,48.0,57.6,72.0,6.7
1.0,0.0,0.2,0.0,0.0,0.0,98.2,0.5,21.0,57.0,24.0,121.0,27.77,23.7
