%Chi,%Gel,%Gly,%Pec,%Sta,%Oil,%W,%AA,T(°C),%RH,t(h),TS,WVP,%E
0.9,0.22,0.19,0.0,0.45,0.0,96.98,0.37,60.0,50.0,48.0,39.89,81.7,51.2
1.2,0.0,0.0,0.0,0.0,0.0,98.56,0.2,25.0,45.0,48.0,30.57,27.5603,10.07
2.0,0.0,0.0,0.0,0.0,0.5,96.5,1.0,20.3983,45.2572,72.0,14.41,0.63,4.86
2.0,0.0,0.0,0.0,0.0,2.0,95.0,1.0,20.0867,46.1143,72.0,19.36,0.34,4.02
1.0,0.0,0.0,0.0,0.0,1.0,97.0,1.0,25.0,50.0,55.082,44.47,13.0,9.3
1.5,0.0,0.3,0.0,0.0,0.0,97.7,1.0,25.0,54.0,168.0,351.0,79.3,26.5
0.0,1.57,1.43,0.0,0.0,0.0,97.0,0.0,25.0,45.0,12.0,8.91,0.02,29.77
1.2,0.0,0.1,0.0,0.0,0.0,98.46,0.2,25.0,45.0,48.0,10.2,40.9521,7.2
1.0,0.0,0.24,0.0,0.0,0.25,96.21,1.0,25.0,50.0,72.0,14.82,42.3507,30.51
0.8,0.95,0.79,0.0,0.0,0.0,97.06,0.4,25.0,33.0,72.0,23.88,0.86,12.7
2.0,0.0,1.43,0.0,0.0,0.0,95.57,1.0,25.0,45.0,12.0,20.96,0.03,27.6
0.9,0.0,0.38,0.0,0.9,0.0,97.89,0.38,60.0,50.0,48.0,49.4,81.7,100.1
0.9,0.0,0.19,0.0,0.45,0.0,97.63,0.38,60.0,50.0,48.0,39.23,81.7,51.2
1.5,0.0,0.3,0.0,0.0,0.0,96.61,1.0,40.0,75.0,48.0,15.8,114.4214,16.9
0.8,0.95,0.79,0.0,0.0,0.13,96.94,0.4,25.0,33.0,72.0,22.64,0.27,22.5
1.0,0.0,0.2,0.0,0.0,3.0,95.3,0.5,21.0,57.0,24.0,56.0,44.4,30.2
1.0,0.0,0.2,0.0,0.0,1.5,96.8,0.5,21.0,57.0,24.0,71.2,25.4,15.9
1.0,0.0,0.0,0.0,0.0,1.0,97.5,0.5,25.0,60.0,48.0,63.0,124.0,22.0
1.0,0.0,0.2,0.0,0.0,1.5,96.8,0.5,21.0,57.0,24.0,71.2,63.19,42.8
0.9,0.0,0.38,0.0,1.34,0.0,97.89,0.38,60.0,50.0,48.0,49.4,101.2,50.3
1.2,0.0,0.1,0.0,0.0,0.0,98.56,0.2,25.0,45.0,48.0,30.57,40.9521,73.1
0.9,0.0,0.38,0.0,0.9,0.0,97.01,0.37,60.0,50.0,48.0,33.36,80.6,100.3
0.9,0.0,0.57,0.0,0.45,0.0,97.26,0.37,60.0,50.0,48.0,28.83,65.8,100.2
0.0,3.15,0.01,0.0,0.0,0.0,96.06,0.0,25.0,55.0,36.0,6.01,49.587,14.32
0.9,0.22,0.38,0.0,0.9,0.0,97.23,0.37,60.0,50.0,48.0,33.36,81.7,100.1
0.9,0.22,0.57,0.0,0.9,0.0,97.48,0.37,60.0,50.0,48.0,16.71,57.8,110.7
0.8,0.95,0.79,0.0,0.0,0.25,96.81,0.4,25.0,33.0,72.0,14.06,0.75,12.75
0.9,0.22,0.38,0.0,0.9,0.0,97.23,0.37,60.0,50.0,48.0,33.36,81.7,100.3
0.9,0.22,0.57,0.0,0.45,0.0,97.48,0.37,60.0,50.0,48.0,16.71,65.8,110.2
1.0,0.0,0.24,0.0,0.0,0.0,97.76,1.0,23.0,50.0,48.0,31.89,40.2575,14.32
0.9,0.45,0.38,0.0,0.45,0.0,97.45,0.37,60.0,50.0,48.0,13.63,92.2,100.4
1.0,0.0,0.2,0.0,0.0,1.0,97.3,0.5,21.0,57.0,24.0,121.3,46.83,36.7
0.0,1.57,0.79,0.0,0.0,0.0,97.63,0.0,25.0,53.0,48.0,22.6,9.08,36.5
0.0,0.79,0.32,0.0,0.0,0.15,96.75,1.15,25.0,53.0,72.0,35.0,8.0,6.4
2.0,0.39,0.48,0.0,0.0,0.0,96.63,0.0,25.0,53.0,168.0,45.0,15.0,31.0
0.8,0.95,0.79,0.0,0.0,0.0,97.06,0.4,25.0,33.0,72.0,23.88,0.75,12.75
0.9,0.45,0.19,0.0,0.9,0.0,97.19,0.37,60.0,50.0,48.0,33.63,87.5,21.5
0.8,0.95,0.79,0.0,0.0,0.13,96.94,0.4,25.0,33.0,72.0,22.64,0.86,12.7
1.5,0.0,0.89,0.0,0.0,0.0,96.61,1.0,40.0,75.0,24.0,15.8,116.2087,39.9
1.2,0.0,0.19,0.0,0.0,0.0,98.51,0.2,25.0,45.0,48.0,15.6,53.855,136.04
0.8,0.95,0.79,0.0,0.0,0.13,96.94,0.4,25.0,33.0,72.0,22.64,0.75,12.75
1.2,0.0,0.14,0.0,0.0,0.0,98.51,0.2,25.0,45.0,48.0,15.6,48.6094,109.97
1.2,0.0,0.19,0.0,0.0,0.0,98.41,0.2,25.0,45.0,36.0,10.12,53.855,136.04
1.2,0.0,0.15,0.0,0.0,0.0,98.56,0.2,25.0,45.0,48.0,30.57,48.6094,109.97
2.0,0.0,0.0,0.0,0.0,0.25,96.78,1.0,20.3158,45.6591,72.0,13.92,0.54,5.46
1.0,0.0,0.0,0.0,0.0,0.5,98.0,0.5,25.0,60.0,48.0,65.0,65.0,1.7
1.0,0.0,0.0,0.0,0.0,2.0,96.5,0.5,25.0,60.0,48.0,50.0,86.0,5.5
1.0,0.0,0.0,0.0,0.0,2.0,96.5,0.5,25.0,60.0,48.0,50.0,130.0,7.0
1.0,0.0,0.0,0.0,0.0,0.0,98.5,0.5,25.0,60.0,48.0,113.0,86.0,5.5
1.0,0.0,0.3,0.0,0.0,0.0,97.7,1.0,40.0,54.0,24.0,372.0,40.8,1.5
1.0,0.0,0.0,0.0,0.0,1.0,97.5,0.5,25.0,60.0,48.0,63.0,130.0,7.0
1.0,0.0,0.2,0.0,0.0,2.0,96.3,0.5,21.0,57.0,24.0,42.2,28.82,13.2
1.0,0.0,0.0,0.0,0.0,0.0,98.5,0.5,25.0,60.0,48.0,113.0,92.0,6.0
1.0,0.0,0.2,0.0,0.0,3.75,94.55,0.5,21.0,57.0,24.0,27.4,25.4,15.9
1.0,0.0,0.3,0.0,0.0,0.0,97.7,1.0,25.0,54.0,168.0,231.0,92.2,15.5
1.0,0.0,0.2,0.0,0.0,1.25,97.05,0.5,21.0,57.0,24.0,94.8,63.19,42.8
2.0,0.39,0.48,0.0,0.0,0.0,96.63,0.0,25.0,53.0,168.0,45.0,13.0,9.3
0.9,0.23,0.19,0.0,0.9,0.0,97.85,0.38,60.0,50.0,48.0,36.46,70.3,8.9
1.2,0.0,0.1,0.0,0.0,0.0,98.46,0.2,25.0,45.0,48.0,10.2,40.9521,73.1
1.2,0.0,0.19,0.0,0.45,0.0,98.41,0.2,60.0,50.0,48.0,10.12,81.7,51.2
0.8,0.95,0.79,0.0,0.0,0.25,96.81,0.4,25.0,33.0,72.0,14.06,0.86,12.7
1.0,0.0,0.0,0.0,0.0,2.0,96.5,0.5,25.0,60.0,48.0,50.0,65.0,1.7
0.5,0.0,0.3,0.0,0.0,0.0,98.2,1.0,25.0,54.0,48.0,20.0,66.3,13.8
1.0,0.0,0.3,0.0,0.0,0.0,97.7,1.0,40.0,54.0,24.0,351.0,40.8,1.5
1.5,0.0,0.3,0.0,0.0,0.0,97.2,1.0,2.0,54.0,24.0,309.0,84.5,7.72
0.9,0.0,0.19,0.0,1.34,0.0,97.63,0.38,60.0,50.0,48.0,39.23,101.7,4.51
1.0,0.0,0.3,0.0,0.0,0.0,98.2,1.0,2.0,54.0,24.0,107.0,62.5,42.4
1.0,0.0,0.2,0.0,0.0,3.0,95.3,0.5,21.0,57.0,24.0,56.0,27.77,23.7
0.9,0.45,0.38,0.0,0.9,0.0,97.19,0.37,60.0,50.0,168.0,30.76,81.7,100.3
2.0,0.0,0.0,0.0,0.0,0.25,96.75,1.0,20.3983,45.2572,72.0,13.92,0.63,4.86
1.0,0.0,0.2,0.0,0.0,2.5,96.8,0.5,21.0,57.0,24.0,71.2,46.83,42.8
1.33,1.05,0.0,0.0,0.0,0.0,97.2,1.0,25.0,50.0,168.0,23.3,72.0,6.5
1.0,0.0,0.2,0.0,0.0,1.0,97.3,0.5,21.0,57.0,24.0,121.3,44.14,30.2
1.0,0.0,0.2,0.0,0.0,3.75,94.55,0.5,21.0,57.0,24.0,27.4,27.77,23.7
1.0,0.0,0.2,0.0,0.0,3.75,94.55,0.5,21.0,57.0,24.0,27.4,63.19,44.69
1.0,0.0,0.3,0.0,0.0,0.0,97.7,1.0,2.0,54.0,24.0,372.0,62.5,42.4
1.0,0.0,0.2,0.0,0.0,2.0,96.3,0.5,21.0,57.0,24.0,42.2,44.4,30.2
0.8,0.95,0.79,0.0,0.0,0.5,96.56,0.4,25.0,33.0,72.0,13.86,0.86,12.7
0.9,0.0,0.38,0.0,0.9,0.0,97.01,0.37,60.0,50.0,48.0,33.36,81.7,100.1
0.8,0.95,0.79,0.0,0.0,0.0,97.06,0.4,25.0,33.0,72.0,23.88,0.24,12.03
0.8,0.95,0.79,0.0,0.0,0.13,96.94,0.4,25.0,33.0,72.0,22.64,0.27,12.33
1.0,0.0,0.2,0.0,0.0,3.0,95.3,0.5,21.0,57.0,24.0,56.0,66.69,32.7
1.0,0.0,0.2,0.0,0.0,2.5,95.8,0.5,21.0,57.0,24.0,44.4,28.82,13.2
2.0,0.0,0.0,0.0,0.0,0.25,96.75,1.0,20.3158,45.6591,72.0,13.92,0.54,5.46
1.0,0.0,0.53,0.0,0.0,0.0,97.47,1.0,60.0,54.9777,12.0,245.2,71.2602,41.89
1.0,0.79,1.43,0.0,0.0,0.0,96.28,0.5,25.0,45.0,48.0,31.87,0.02,29.77
0.0,1.57,0.79,0.0,0.0,0.0,97.63,0.0,25.0,53.0,36.0,22.6,9.08,136.04
2.0,0.0,1.43,0.0,0.0,0.25,96.75,1.0,25.0,45.0,72.0,13.92,0.03,27.64
0.9,0.22,0.19,0.0,0.45,0.0,98.51,0.37,60.0,50.0,48.0,26.8,81.7,51.2
0.9,0.45,0.19,0.0,0.9,0.0,97.48,0.37,60.0,50.0,48.0,16.91,87.5,21.5
0.89,0.22,0.56,0.0,0.89,0.0,96.61,0.37,60.0,50.0,36.0,26.4,60.8,75.4
2.0,0.0,0.0,0.0,0.0,0.0,97.0,1.0,20.7434,45.2334,72.0,9.45,0.56,11.03
0.9,0.22,0.57,0.0,0.45,0.0,97.48,0.37,60.0,50.0,48.0,16.71,65.8,100.1
1.0,0.0,0.24,0.0,0.0,0.0,97.76,1.0,23.0,50.0,48.0,31.89,41.6228,31.53
1.5,0.0,0.3,0.0,0.0,0.0,97.2,1.0,40.0,54.0,24.0,309.0,40.8,1.5
0.5,0.0,0.3,0.0,0.0,0.0,98.2,1.0,2.0,54.0,24.0,107.0,72.5,8.51
1.0,0.0,0.2,0.0,0.0,3.0,95.3,0.5,21.0,57.0,24.0,56.0,28.82,13.2
1.0,0.0,0.3,0.0,0.0,0.0,97.7,1.0,25.0,54.0,48.0,372.0,92.2,15.5
1.0,0.0,0.2,0.0,0.0,2.5,95.8,0.5,21.0,57.0,24.0,44.4,44.56,24.5
1.0,0.0,0.2,0.0,0.0,1.0,97.3,0.5,21.0,57.0,24.0,121.3,44.4,30.2
1.0,0.0,0.2,0.0,0.0,1.0,97.3,0.5,21.0,57.0,24.0,121.3,25.4,15.9
1.0,0.0,0.2,0.0,0.0,1.25,97.05,0.5,21.0,57.0,24.0,94.8,44.4,30.2
0.5,0.0,0.3,0.0,0.0,0.0,98.2,1.0,25.0,54.0,168.0,107.0,92.2,15.5
2.0,0.39,0.48,0.0,0.0,0.0,96.63,0.0,25.0,53.0,24.0,45.0,15.0,31.0
1.0,0.0,0.2,0.0,0.0,1.25,97.05,0.5,21.0,57.0,24.0,94.8,27.77,23.7
1.0,0.0,0.2,0.0,0.0,1.25,97.05,0.5,21.0,57.0,24.0,94.8,69.77,23.7
1.2,0.0,0.19,0.0,0.0,0.0,98.51,0.2,25.0,45.0,48.0,15.6,53.855,12.7
1.0,0.79,1.43,0.0,0.0,0.0,96.28,0.5,25.0,45.0,12.0,31.87,0.02,28.5
0.9,0.0,0.38,0.0,0.9,0.0,97.51,0.37,60.0,50.0,48.0,33.36,80.6,100.3
1.2,0.0,0.19,0.0,0.0,0.0,98.46,0.2,25.0,45.0,48.0,10.2,53.855,136.04
0.9,0.22,0.38,0.0,0.9,0.0,97.23,0.37,60.0,50.0,48.0,33.89,81.7,100.1
2.0,0.0,0.0,0.0,0.0,0.0,97.0,1.0,20.3158,45.6591,72.0,9.45,0.54,5.46
0.9,0.22,0.38,0.0,0.9,0.0,97.23,0.37,60.0,50.0,48.0,32.85,81.7,100.8
0.9,0.22,0.38,0.0,0.9,0.0,97.23,0.37,60.0,50.0,48.0,33.89,81.7,100.3
0.9,0.22,0.38,0.0,0.9,0.0,97.23,0.37,60.0,50.0,48.0,33.36,81.7,100.8
0.9,0.22,0.19,0.0,0.45,0.0,97.48,0.37,60.0,50.0,48.0,16.71,81.7,51.2
1.0,0.0,0.0,0.0,0.0,0.0,98.5,0.5,25.0,60.0,48.0,113.0,92.0,6.5
0.0,0.79,0.32,0.0,0.0,1.0,96.3,0.0,25.0,53.0,24.0,11.0,8.0,6.4
1.5,0.0,0.3,0.0,0.0,0.0,97.2,1.0,2.0,54.0,168.0,309.0,84.5,7.72
0.0,0.79,0.32,0.0,0.0,0.0,97.9,0.0,25.0,53.0,24.0,31.0,11.0,51.0
1.0,0.0,0.2,0.0,0.0,1.0,97.3,0.5,21.0,57.0,24.0,121.3,63.19,42.8
1.0,0.0,0.2,0.0,0.0,0.0,96.63,0.5,21.0,57.0,24.0,55.0,66.69,32.7
0.8,0.95,0.79,0.0,0.0,0.0,97.06,0.4,25.0,33.0,72.0,23.88,0.27,12.33
1.0,0.0,0.0,0.0,0.0,3.0,95.5,0.5,25.0,60.0,48.0,22.0,92.0,6.0
0.9,0.45,0.38,0.0,0.9,0.0,97.45,0.37,60.0,50.0,48.0,13.63,81.7,100.1
0.9,0.45,0.19,0.0,0.9,0.0,97.19,0.37,60.0,50.0,168.0,30.76,87.5,21.5
1.0,0.0,0.24,0.0,0.0,0.0,97.76,1.0,25.0,50.0,48.0,31.89,42.3507,20.95
0.9,0.22,0.38,0.0,1.34,0.0,97.23,0.37,60.0,50.0,48.0,33.36,101.2,50.3
1.0,0.0,0.3,0.0,0.0,0.0,97.7,1.0,2.0,54.0,24.0,351.0,42.5,7.72
1.0,0.0,0.3,0.0,0.0,0.0,97.7,1.0,40.0,54.0,24.0,231.0,38.5,2.46
1.0,0.0,0.0,0.0,0.0,0.0,98.5,0.5,25.0,60.0,48.0,113.0,130.0,7.0
1.0,0.0,0.2,0.0,0.0,3.75,94.55,0.5,21.0,57.0,24.0,27.4,63.19,42.8
0.9,0.0,0.38,0.0,0.9,0.0,97.89,0.38,60.0,50.0,48.0,49.4,81.7,100.2
0.9,0.0,0.38,0.0,0.89,0.0,97.89,0.38,60.0,50.0,48.0,49.4,60.6,75.4
0.8,0.95,0.79,0.0,0.0,0.5,96.56,0.4,25.0,33.0,72.0,13.86,0.13,11.05
1.0,0.0,0.2,0.0,0.0,3.0,95.3,0.5,21.0,57.0,24.0,36.3,44.4,32.7
0.8,0.95,0.79,0.0,0.0,0.13,96.94,0.4,25.0,33.0,72.0,22.64,0.13,11.05
1.0,0.0,0.2,0.0,0.0,3.0,95.3,0.5,21.0,57.0,24.0,56.0,44.56,24.5
0.9,0.23,0.19,0.0,1.34,0.0,97.85,0.38,60.0,50.0,48.0,36.46,101.7,4.51
2.0,0.0,0.0,0.0,0.0,0.0,96.41,1.0,20.3158,45.6591,48.0,16.76,0.54,5.46
1.0,0.0,0.2,0.0,0.0,3.0,95.3,0.5,21.0,57.0,168.0,56.0,66.69,32.7
1.0,0.0,0.2,0.0,0.0,3.75,94.55,0.5,21.0,57.0,24.0,27.4,46.83,36.7
2.0,0.0,0.24,0.0,0.0,0.0,96.21,1.0,34.8801,52.5023,10.0,64.9592,47.8733,39.5
1.5,0.0,0.0,0.0,0.0,0.0,97.5,1.0,40.0,75.0,36.0,64.3,115.2491,13.7
1.0,0.79,1.43,0.0,0.0,0.0,96.28,0.5,25.0,45.0,12.0,31.87,0.02,27.23
0.9,0.45,0.38,0.0,0.0,0.0,97.45,0.37,25.0,50.0,48.0,13.63,60.3,13.8
1.0,0.0,0.3,0.0,0.0,0.0,97.7,1.0,25.0,54.0,24.0,372.0,29.9364,11.14
1.2,0.0,0.05,0.0,0.0,0.0,98.56,0.2,25.0,45.0,48.0,30.57,29.9314,22.95
1.0,0.0,0.2,0.0,0.0,2.0,96.3,0.5,21.0,57.0,24.0,42.2,26.77,23.7
1.4,0.0,0.0,0.0,0.0,0.0,96.6,2.0,25.0,60.0,24.0,61.11,92.2,15.5
1.5,0.0,0.3,0.0,0.0,0.0,97.2,1.0,25.0,54.0,168.0,398.0,79.3,26.5
0.89,0.45,0.56,0.0,0.9,0.0,96.83,0.37,60.0,50.0,48.0,18.9,87.5,21.5
2.0,0.0,0.0,0.0,0.0,0.0,96.0,2.0,26.2285,51.817,48.0,143.2,31.0,5.57
2.0,0.0,0.0,0.0,0.0,1.0,96.0,1.0,19.8936,46.9202,72.0,17.67,0.3,3.76
1.0,0.0,0.0,0.0,0.0,1.0,97.0,1.0,25.0,50.0,55.082,44.47,10.12,12.1626
1.0,0.0,0.0,0.0,0.0,0.0,98.0,1.0,25.0,50.0,56.445,52.77,47.2287,29.77
2.0,0.0,0.0,0.0,0.0,0.25,94.75,1.0,20.7434,45.2334,72.0,13.92,0.56,11.03
1.0,0.0,0.53,0.0,0.0,0.0,97.47,1.0,60.0,54.9777,10.0,245.2,71.2602,43.69
2.0,0.0,0.24,0.0,0.0,0.0,97.82,1.0,34.8801,52.5023,48.0,43.41,47.8733,39.5
1.5,0.0,0.3,0.0,0.0,0.0,97.2,1.0,25.0,54.0,48.0,309.0,79.3,26.5
0.5,0.0,0.3,0.0,0.0,0.0,98.2,1.0,2.0,54.0,168.0,107.0,72.5,8.51
1.0,0.0,0.2,0.0,0.0,1.5,96.8,0.5,21.0,57.0,24.0,71.2,44.56,24.5
1.0,0.0,0.2,0.0,0.0,1.0,97.3,0.5,21.0,57.0,24.0,121.3,28.82,13.2
1.0,0.0,0.2,0.0,0.0,0.0,96.63,0.5,21.0,57.0,24.0,34.2,63.19,42.8
1.0,0.0,0.32,0.0,0.0,0.0,97.47,1.0,21.0,50.0,12.0,245.2,10.0,30.2
1.5,0.0,0.3,0.0,0.0,0.0,97.2,1.0,40.0,75.0,36.0,44.9,114.4214,16.9
2.0,0.0,1.43,0.0,0.0,0.0,95.57,1.0,25.0,45.0,12.0,20.96,0.03,21.33
0.9,0.22,0.57,0.0,0.9,0.0,97.0,0.37,60.0,50.0,12.0,84.55,57.8,110.76
0.9,0.22,0.38,0.0,0.9,0.0,97.18,0.37,60.0,50.0,48.0,33.81,81.7,100.8
0.9,0.22,0.38,0.0,0.45,0.0,97.23,0.37,60.0,50.0,48.0,33.89,92.2,100.4
2.0,0.0,0.79,0.0,0.0,0.0,96.21,1.0,34.9465,52.7183,48.0,64.9592,46.4251,45.0
1.0,0.0,0.0,0.0,0.0,3.0,95.5,0.5,25.0,60.0,48.0,22.0,86.0,5.5
0.5,0.0,0.3,0.0,0.0,0.0,97.6,1.0,2.0,54.0,24.0,31.0,72.5,8.51
1.0,0.0,0.3,0.0,0.0,0.0,97.7,1.0,40.0,54.0,168.0,372.0,40.8,1.5
1.0,0.0,0.2,0.0,0.0,2.0,96.3,0.5,21.0,57.0,24.0,42.2,27.77,23.7
1.0,0.0,0.2,0.0,0.0,3.0,95.3,0.5,21.0,57.0,24.0,36.3,27.77,23.7
1.0,0.0,0.0,0.0,0.0,2.0,96.5,0.5,25.0,60.0,48.0,50.0,124.0,22.0
1.2,0.0,0.1,0.0,0.0,0.0,98.51,0.2,25.0,45.0,48.0,15.6,0.03,27.64
1.0,0.0,0.2,0.0,0.0,1.5,96.8,0.5,21.0,57.0,24.0,71.2,66.69,32.7
1.0,0.0,0.2,0.0,0.0,3.75,94.55,0.5,21.0,57.0,24.0,27.4,44.56,24.5
2.0,0.0,0.73,0.0,0.0,0.0,96.76,1.0,60.0,55.0,10.0,69.774,56.83,5.5
2.0,0.0,1.43,0.0,0.0,0.0,96.66,1.0,25.0,45.0,48.0,20.96,0.03,27.64
0.9,0.45,0.19,0.0,0.9,0.0,98.63,0.37,60.0,50.0,48.0,24.63,87.5,21.5
1.0,0.0,0.0,0.0,0.0,0.5,98.0,0.5,25.0,60.0,48.0,65.0,92.0,6.0
1.2,0.0,0.05,0.0,0.0,0.0,98.51,0.2,25.0,45.0,48.0,15.6,29.9314,20.95
2.0,0.0,0.0,0.0,0.0,0.0,97.0,1.0,20.3983,45.2572,72.0,9.45,0.63,4.66
0.89,0.45,0.56,0.0,0.89,0.0,96.58,0.37,60.0,50.0,48.0,40.41,60.8,75.4
0.89,0.22,0.56,0.0,0.89,0.0,96.61,0.37,60.0,50.0,48.0,26.4,60.8,75.4
2.0,0.0,0.0,0.0,0.0,1.5,96.5,1.0,20.3983,45.2572,24.0,14.41,0.63,4.86
1.5,0.0,0.3,0.0,0.0,0.0,97.2,1.0,2.0,54.0,168.0,398.0,84.5,7.72
