Id, Name, Cites, Documents
57219307539,  Xu Jiamin, 15, 1
57204884035,  Ding Mengzhen, 15, 1
55619294501,  Wang Xichang, 15, 1
55800071200,  Zhong Jian, 15, 1
57216562626, Ahmadi Azam, 42, 1
57212489021,  Ahmadi Parisa, 42, 1
57193795961,  Sani Mahmood Alizadeh, 42, 1
16041949000,  Ghanbarzadeh Babak, 42, 1
57195715274, Tian Bingren, 15, 1
57221821316,  Wang Jie, 15, 1
57273573900,  Liu Qiang, 15, 1
56170738600,  Chen Dejun, 15, 1
57223293718, Candra A., 4, 1
55946575900,  Kaban J., 4, 1
57203957095,  Ginting M., 4, 1
57190954970,  Ni Zhi-Jing, 79, 1
57215789686,  Zhang Jian-Guo, 79, 1
57202785125, Capello Cristiane, 13, 1
57209334557,  Leandro Gabriel Coelho, 13, 1
57223435979,  Gagliardi Talita Ribeiro, 13, 1
55764328500,  Valencia Germán Ayala, 90, 2
57216860628, Mu Kaiyu, 0, 1
57345647400,  Yang Yushu, 0, 1
55286378200,  Liu Jiaxin, 0, 1
57297606100,  Sun Jialin, 0, 1
57221953081,  Chen Wenzhang, 0, 1
35189026100,  Liu Xuebo, 0, 1
57207967633,  Liu Fuguo, 23, 2
57678942400, Ding Ning, 0, 1
57216837578, Zong Xinxiang, 14, 1
57222657527,  Zhang Xingguo, 14, 1
57224110918,  Bi Keyi, 14, 1
57222653284,  Zhou Ying, 14, 1
57199245698,  Zhang Min, 14, 1
36797967800,  Qi Jun, 14, 1
8247922400,  Xu Xinglian, 14, 1
55505265300,  Mei Lin, 14, 1
37069740000,  Xiong Guoyuan, 14, 1
57226467277,  Fu Mengwei, 14, 1
55151426900, Nekhamanurak Bawornkit, 0, 1
55151370600,  Khankrua Rattikarn, 0, 1
6507859802,  Biendl Martin, 41, 2
57290939300, Ríos-De-benito Luis Fernando, 11, 1
57000308700, Ebrahimzadeh Saba, 33, 1
23995132400,  Bari Mahmoud Rezazadeh, 33, 1
14029889400,  Hamishehkar Hamed, 33, 1
16233382900,  Kafil Hossein Samadi, 126, 2
55365929600, Hajji Sawssen, 348, 3
57194591144,  Kchaou Hela, 229, 5
55343068900,  Bkhairia Intidhar, 30, 1
56073002100,  Ben Slama-Ben Salem Rabeb, 30, 1
6602987739,  Boufi Sami, 106, 2
56033429500, Benbettaieb Nasreddine, 354, 8
57279255200,  Cox Ruth, 2, 1
57279040400,  Gilbert Michelle, 2, 1
25621752900,  Sedlacek Petr, 13, 1
7006307069,  Kalina Michal, 13, 1
37027355300,  Treml Jakub, 13, 1
56529763100,  Nejezchlebova Marcela, 13, 1
55817200200,  Vapenka Lukas, 13, 1
34880795300,  Rajchl Ales, 13, 1
57283480700,  Bulakova Monika, 13, 1
57201553073, Wang Pengkai, 28, 2
56317091800,  Zhou Chunxia, 28, 2
16480578800,  Hong Pengzhi, 28, 2
57218769138, Basumatary Indra Bhusan, 15, 1
57206037797,  Mukherjee Avik, 15, 1
58262806100,  Kumar Santosh, 15, 1
7101645077,  Dutta Joydeep, 15, 1
57226256866,  Vargas María de Lourdes Vargas y, 13, 1
56313234400,  Rincón-Arriaga Susana, 13, 1
16454807400,  Rodríguez-Félix Armida, 13, 1
22978889700,  Eim Valeria Soledad, 4, 1
57214241129, Abad Inés, 8, 1
57192655066,  Conesa Celia, 8, 1
7202051369,  Sánchez Lourdes, 8, 1
6505955290, Agustini T.A., 2, 1
57365867300,  Nurohman W., 2, 1
57366298200,  Raharjo D.P.K., 2, 1
57188871516,  Wijayanti I., 2, 1
57208904889,  Romadhon D., 2, 1
57218625125,  Widayat, 2, 1
57188881556,  Suzery M., 2, 1
57190262053, Wang Hongxia, 100, 1
54079527300,  Ding Fuyuan, 100, 1
55484607500,  Ma Liang, 100, 1
16424961000,  Zhang Yuhao, 100, 1
22834960500, Jaques Aldonza, 10, 1
7403362626,  Sánchez Elizabeth, 10, 1
57201341543,  Orellana Nicole, 10, 1
15829018400,  Enrione Javier, 26, 2
7004963806,  Acevedo Cristian A., 10, 1
57212592744, Susmitha Aliyath, 35, 1
56581916800,  Sasikumar Keerthi, 35, 1
57210951087,  Rajan Devi, 35, 1
57222408345,  Padmakumar M Arun, 35, 1
6602697956,  Nampoothiri Kesavan Madhavan, 35, 1
57220194599, Fallah Maryam, 45, 3
56662884200,  Rouhi Milad, 160, 5
57221500914,  Soltani Mahya, 2, 1
57204717119,  Mohammadifar Mohammad Amin, 117, 3
57219960448,  Bahrami Roya, 2, 1
36618710400,  Davachi Seyed Mohammad, 45, 3
36055960600,  Abbaspourrad Alireza, 32, 2
36716645500,  Mohammadi Reza, 185, 6
57770958100,  Zhou Xiaomin, 43, 1
57193153536,  Lao Minjun, 43, 1
57226461723, Leaw Zhee Enn, 12, 1
57220861956,  Yang Fangwei, 22, 1
57189471078,  Yu Hang, 22, 1
56194064400,  Cheng Yuliang, 22, 1
57211764065,  Guo Yahui, 22, 1
57205522760,  Yao Weirong, 22, 1
35747409600,  Xie Yunfei, 22, 1
23397062600, Leong Chean Ring, 2, 1
57452573600,  Daud Nurul Shahida, 2, 1
57188538064,  Tong Woei Yenn, 2, 1
57212033899,  Cheng See Yuan, 2, 1
57200365233,  Tan Wen Nee, 2, 1
57196391313,  Hamin Nurhanis Syafiqah, 2, 1
57195941650,  Pa’ee Khairul Faizal, 2, 1
57841332500,  Heng Zi Wen, 0, 1
57218559620, He Beibei, 14, 1
57212496891,  Wang Yifei, 14, 1
57280435200,  Jiang Zixuan, 14, 1
15923127300,  Liu Shucheng, 14, 1
55907203300,  Zhu Jie, 14, 1
57226730127,  Wang Yao, 9, 1
36651339200,  Otoni Caio G., 31, 2
7005763990,  Mattoso Luiz Henrique C., 847, 7
57219475094, Tien Nguyen D., 22, 1
7003284772,  Lyngstadaas Ståle Petter, 22, 1
26643558900,  Mano João F., 22, 1
6602100590,  Blaker Jonathan James, 22, 1
8983043400,  Haugen Håvard J., 22, 1
55576911000, Qian Fang, 2, 1
57220926685,  Gao Xiaoxi, 2, 1
57220927946,  Li Li, 2, 1
57217008772,  Safian Murad Mian, 2, 1
55576831300,  Mu Guangqing, 2, 1
57190976558,  Wu Xiaomeng, 9, 2
57223373619, Xu Jinfang, 27, 1
57223917799,  Xu Yaqin, 27, 1
57223917467,  Wang Anqi, 27, 1
57223371828,  Wu Xia, 27, 1
57218771266, da Mata Cunha Otávio, 11, 1
57192396467,  Lima Aline Margarete Furuyama, 17, 2
6603425158,  Assis Odílio Benedito Garrido, 143, 4
6602616956,  Tiera Márcio José, 17, 2
30067594100,  de Oliveira Tiera Vera Aparecida, 17, 2
55890772000, Zhang Xueqin, 16, 1
57192390201,  Wei Yi, 16, 1
57193846456,  Chen Mingjie, 16, 1
24077804300,  Xiao Naiyu, 16, 1
57217155533,  Zhang Jiemei, 16, 1
25641137400,  Liu Chuanfu, 16, 1
57194413211, Rochima Emma, 0, 1
57282519800,  Nafisah Nur Silmi, 0, 1
57202874923,  Rosidah, 0, 1
57201186794,  Rostini Iis, 0, 1
57214683296,  Subaryono, 0, 1
57202455098, Rao Jun, 12, 1
57221641881,  Lv Ziwen, 12, 1
56529802500,  Chen Gegu, 12, 1
55219949200,  Hao Xiang, 12, 1
56954071800,  Guan Ying, 12, 1
7201481284,  Peng Feng, 12, 1
57216186307, Chen Fengxia, 11, 2
57222463148,  Cao Jun, 0, 1
57193226278, Hasan M., 48, 1
57311522600,  Rusman Rusman, 48, 1
57201854868,  Khaldun Ibnu, 48, 1
57218125352,  Ardana Linda, 48, 1
56491118300,  Mudatsir Mudatsir, 48, 1
6507845967,  Fansuri H., 48, 1
57203854179, Díaz‐montes Elsa, 48, 1
57194738594,  Castro‐muñoz Roberto, 48, 1
57218304795, Amankwaah Collins, 50, 2
36552727500,  Li Jianrong, 50, 2
55690025500,  Lee Jaesung, 50, 2
6602492606,  Pascall Melvin A., 78, 3
57213188179, Ismillayli Nurul, 15, 2
7006070865,  Hadi Surya, 8, 1
57194196319,  Tri Dharmayani Ni Komang, 8, 1
57218099643,  Sanjaya Rochmad Kris, 15, 2
57210263037,  Hermanto Dhony, 15, 2
12240843700, Shao Ping, 19, 1
57219698599,  Wu Weina, 19, 1
14821924600,  Chen Hangjun, 19, 1
12142705600,  Sun Peilong, 19, 1
55225772900,  Gao Haiyan, 19, 1
57259235100, Qoeroti Binti, 0, 1
56499336500,  Pangastuti Artini, 3, 2
56960662400,  Susilowati Ari, 3, 2
57204137378, Cai Jiyang, 59, 2
57201409821,  Chen Xia, 59, 2
55719448300,  Liu Hongsheng, 88, 2
56386106600,  Tabibiazar Mahnaz, 59, 1
57547996100, Çakmak Hülya, 50, 1
57218263299,  Özselek Yeşim, 50, 1
57209103172,  Turan Osman Yağız, 50, 1
57210171803,  Fıratlıgil Ebru, 50, 1
23488716100,  Karbancioğlu-Güler Funda, 50, 1
57202587089, Arnon-Rips Hadar, 20, 1
57204137703,  Cohen Yael, 20, 1
57218509349,  Saidi Lilah, 20, 1
7005654491,  Porat Ron, 20, 1
9940556900,  Poverenov Elena, 81, 2
57566924200, Sali Anjumol Kidangayil, 0, 1
57566924300,  Ravi Aiswarya Payyapilly, 0, 1
57567728600,  Shamsudeen Shabna Pazhavoorkonath, 0, 1
58520828100,  Mathew Sneha Sabu, 0, 1
57193279971,  Joseph Blessy, 0, 1
57207742834,  Tharayil Abhimanyu, 0, 1
57292697200,  Vijayamma Raji, 0, 1
35321367300,  Maria Hanna J., 0, 1
6701711546,  Spatenka Petr, 0, 1
36773183900,  Kalarikkal Nandakumar, 0, 1
7404654376,  Thomas Sabu, 0, 1
57204522153,  Chu Yifu, 92, 1
57226281427, Sivanasvaran S-Navin, 2, 1
57200583084,  Tan Hui-Ling, 2, 1
57190792871, Sancakli A., 10, 1
8589857500,  Basaran B., 10, 1
54792801600,  Arican F., 10, 1
57221959722,  Polat O., 10, 1
15070170100, Avramescu Sorin Marius, 51, 1
55303701900,  Butean Claudia, 51, 1
35729005600,  Popa Claudia Valentina, 51, 1
35146234600,  Ortan Alina, 51, 1
57203970205,  Moraru Ionut, 51, 1
55191285700,  Temocico Georgeta, 51, 1
56376415900, Khodaei Diako, 126, 2
20433282100,  Hamidi-Esfahani Zohreh, 126, 2
7101690873,  Lacroix Monique, 116, 2
13205014600, Rico Daniel, 82, 3
56464303600,  Albertos Irene, 82, 3
57204222240,  Martinez-Alvarez Oscar, 53, 2
6602264773,  Elvira Lopez-Caballero M., 761, 7
37011374200,  Martin-Diana Ana Belen, 46, 2
57221398548,  Rodrigues Mariane Mendes, 11, 1
57205352138, Hu Xiaowen, 16, 1
26028445100,  Saravanakumar Kandasamy, 16, 1
57192811926,  Sathiyaseelan Anbazhagan, 16, 1
7406686297,  Wang Myeong-Hyeon, 16, 1
55968821200, do Vale Diego Alves, 10, 1
57193548075,  Vieira Claudia Brandão, 10, 1
57216655129,  Vidal Manuella Ferreira, 10, 1
54585062000,  Claudino Rayanne Leitão, 10, 1
25631761000,  Andrade Fábia Karine, 10, 1
57204415514,  Sousa Juliana Rabelo, 10, 1
56123099500,  Souza Filho Men de Sá Moreira, 94, 2
55046681300,  da Silva André Luis Coelho, 10, 1
57219358947,  de Souza Bartolomeu Warlene Silva, 10, 1
57203059151, Yeddes Walid, 82, 2
35740173800,  Djebali Kais, 69, 1
57215822875,  Aidi Wannes Wissem, 69, 1
57243775700,  Horchani-Naifer Karima, 69, 1
55772218200,  Hammami Majdi, 82, 2
6508126833,  Younes Islem, 158, 3
37045683700,  Saidani Tounsi Moufida, 82, 2
57217092326,  Céspedes-Chombo Roxana, 3, 1
57195755516,  Solari-Godiño Armando, 3, 1
57208154699,  Zhang Liru, 49, 1
58368465800,  Liu Chang, 137, 2
56711583700, Moreno María Alejandra, 51, 1
57216617428,  Vallejo Ana María, 51, 1
25629733500,  Ballester Ana-Rosa, 51, 1
23101823400,  Zampini Catiana, 51, 1
7004191991,  Isla María Inés, 51, 1
6603146659,  López-Rubio Amparo, 51, 1
22937299900,  Fabra María José, 51, 2
57070624200, Wang Lingling, 44, 1
56413559900,  Ding Jian, 44, 1
55262361200,  Fang Yong, 44, 1
57204012675,  Pan Xin, 44, 1
57194035654,  Fan Fengjiao, 44, 1
57190136216,  Li Peng, 44, 1
7403214401,  Hu Qiuhui, 44, 1
37010381500,  Sadeghi E., 183, 5
57221527482,  Zahra Sarlak Z., 1, 1
57221518954,  Alizadeh Moghadam M., 1, 1
57205081488,  Hapsari M.W., 5, 1
57217117704,  Nisa A.A., 5, 1
57190584064, Mahjoorian Abbas, 3, 1
57212313916,  Jafarian Sara, 3, 1
57191927656,  Fazeli Fatemeh, 3, 1
57326518400, Fatmawati Dwi Retno, 3, 1
57201486765,  Li Xiangxin, 129, 1
57203954869,  Jiang Weibo, 236, 2
56525439100, Vanden Braber Noelia L., 36, 1
56902672200,  Di Giorgio Luciana, 36, 1
57492456700,  Aminahuel Carla A., 36, 1
58177509600,  Díaz Vergara Ladislao I., 36, 1
57218162506,  Martin Costa Amadeo O., 36, 1
36614558000,  Montenegro Mariana A., 36, 1
7005737962,  Mauri Adriana N., 479, 5
55940412500,  Andayani I.G.A.S., 7, 1
57219977194,  Honiar R., 7, 1
57219980564,  Mariana B., 7, 1
57204457445, Nunes Juliana Carla, 46, 3
57194203608,  Melo Pamela Thais Sousa, 56, 4
57220050882, Meng Ying, 3, 1
56020591000,  Kim Yookyung, 5, 2
6507567094, Abral Hairul, 51, 1
57212930053,  Pratama Angga Bahri, 51, 1
6506870654,  Handayani Dian, 51, 1
57202032227,  Mahardika Melbi, 51, 1
57193447825,  Aminah Ibtisamatul, 51, 1
57209267469,  Sandrawati Neny, 51, 1
37122831400,  Sugiarti Eni, 51, 1
57190936817,  Muslimin Ahmad Novi, 51, 1
35230794000,  Sapuan S.M., 51, 1
57196328367,  Ilyas R.A., 51, 1
57216910753, Karim Mehri, 34, 1
26659011900,  Fathi Milad, 86, 2
14022091000,  Soleimanian-Zad Sabihe, 34, 1
56607137200, Otálora María Carolina, 5, 1
57209231473,  Wilches-Torres Andrea, 5, 1
57215004240,  Gómez Castaño Jovanny A., 5, 1
57218791692, Sutrisno E., 4, 1
56545746700,  Pytka Monika, 18, 1
57218914073, Aghayan Neda Sadat, 13, 1
36348927600,  Seyfi Javad, 13, 1
56313861400,  Asadollahzadeh Mohammad Javad, 13, 1
56982747500,  Hasani Maryam, 13, 1
37065223100, Ucak Ilknur, 36, 2
57205129534,  Khalily Rowida, 16, 1
48260954900,  Carrillo Celia, 16, 1
57191917615,  Tomasevic Igor, 16, 1
36190434200,  Barba Francisco J., 16, 1
57221739649, Tan Lai Fa, 8, 1
57221751611,  Elaine Elaine, 8, 1
26325828900,  Nyam Kar Lin, 49, 4
25637863500,  Yusof Yus Aniza, 20, 3
57211638576, Amor Ghita, 57, 1
57190186629,  Sabbah Mohammed, 158, 5
57191032983,  Caputo Lucia, 57, 1
57211626039,  Idbella Mohamed, 57, 1
7003338710,  De Feo Vincenzo, 57, 1
8378384300,  Porta Raffaele, 626, 9
6506562514,  Fechtali Taoufiq, 57, 1
6701323180,  Mauriello Gianluigi, 57, 1
35935149200, Salama Hend E., 298, 5
53663212300,  Abdel Aziz Mohamed S., 298, 5
56958620800, Gullifa G., 1, 2
13205211400, Wang Xuechuan, 5, 1
57203913032,  Hou Mengdi, 5, 1
55484803600,  Liu Xinhua, 5, 1
57204558146,  Yue Ouyang, 5, 1
57210389265,  Zheng Manhui, 5, 1
57200414509, Younis Heba G.R., 94, 2
57201493957,  Abdellatif Hassan R.S., 30, 1
12752396500,  Ye Fayin, 30, 1
35106488300,  Zhao Guohua, 94, 2
55648724700, Mercan Emin, 0, 1
22935816700,  Sert Durmuş, 0, 1
30567483900, Naseri Hamid Reza, 25, 1
57024184400,  Beigmohammadi Faranak, 25, 1
37080388600, Firdaus Flora Elvistia, 0, 1
57485362600,  Liviani Alvira, 0, 1
57484939600,  Ambaratri Firelda Putri, 0, 1
57217159904, Zhang Cangheng, 22, 1
17341843700,  Yang Xiaodeng, 22, 1
37002795200,  Li Yan, 22, 1
7101795666,  Qiao Congde, 22, 1
57222612093,  Wang Shoujuan, 22, 1
57190819628,  Wang Xiaoju, 22, 1
8450963800,  Xu Chunlin, 22, 1
57217162000,  Yang Huan, 22, 1
14012121900,  Li Tianduo, 22, 1
57220199769, Khedri Sara, 42, 1
56663184400,  Delshadian Zohre, 42, 1
57193497710,  de Toledo Guimarães Jonas, 42, 1
57213152911, Dehghan H., 5, 1
55274105000,  Roomiani L., 5, 1
6503991891, Ganduri V S Rama Krishna, 3, 1
57218698750,  Usha Kiranmayi M., 3, 1
57208698309,  Rao K.R.S.Sambasiva, 3, 1
54896558900,  Poda Sudhakar, 3, 1
57570239600, Mihalca Vlad, 51, 1
57217848388,  Kerezsi Andreea Diana, 51, 1
56307469400,  Weber Achim, 51, 1
36630266400,  Gruber‐traub Carmen, 51, 1
57475163200,  Schmucker Jürgen, 51, 1
35604846100,  Vodnar Dan Cristian, 80, 3
24828957100,  Dulf Francisc Vasile, 51, 1
55480886700,  Socaci Sonia Ancuța, 51, 1
55933842700,  Fărcaș Anca, 51, 1
57201397106,  Mureșan Carmen Ioana, 51, 1
26655150900,  Suharoschi Ramona, 51, 1
55226622300,  Pop Oana Lelia, 52, 2
57195728219,  Mężyńska Monika, 113, 3
57217109427, Huang Yukai, 7, 1
36990782200,  Gu Caiqin, 7, 1
46261226500,  He Shan, 7, 1
57198653952,  Zhu Dongxue, 7, 1
57217103007,  Liu Xiuchun, 7, 1
57217109451,  Chen Zeyao, 7, 1
57207009972, Zhou Wei, 105, 1
57215502106,  He Yunxia, 105, 1
57221314905,  Liu Fei, 105, 1
57204584007,  Liao Liangkun, 105, 1
55545712000,  Huang Xiaobing, 105, 1
56465237700,  Li Ruyi, 105, 1
57220848105,  Zou Ying, 105, 1
57129267800,  Zhou Lei, 105, 1
55363101800,  Zou Liqiang, 105, 1
12241382000,  Liu Yuhuan, 105, 1
7004865670,  Ruan Roger, 105, 1
36727886600,  Li Jihua, 105, 1
57195958753, Lee Jaesang, 2, 1
57214892745, Zhang Shu-Ai, 0, 1
57214892044,  Guo Fang, 0, 1
58508006900,  Zhou Ming-Yi, 0, 1
58507110500,  Li Dan-Dan, 0, 1
57194547969,  Zhang Zhen, 0, 1
55701563300,  Guo Xue-Song, 0, 1
57218954067, Sánchez Jorge Trujillo, 19, 1
55996206800,  García Arantzazu Valdés, 242, 3
36464077500,  Martínez-Abad Antonio, 51, 2
7801421884,  Vilaplana Francisco, 51, 2
7202357636,  Jiménez Alfonso, 51, 2
55582596600,  Garrigós María Carmen, 242, 3
57193560008, Restu Witta Kartika, 3, 1
36133820600,  Sondari Dewi, 3, 1
57222732257,  Setiasih, 3, 1
57194343866,  Ghozali Muhammad, 3, 1
55193461500,  Triwulandari Evi, 3, 1
56084994500,  Sampora Yulianti, 3, 1
55193460000,  Septevani Athanasia Amanda, 3, 1
56039045600,  Kusumaningrum Wida Banar, 3, 1
57217065539,  Falah Faizatul, 3, 1
57211621563,  Akbar Fazhar, 3, 1
57200047514,  Septiyanti Melati, 3, 1
23483059700,  Yuwono Suripto Dwi, 3, 1
7005697838,  Losev N.V., 14, 1
57202198644,  Rodicheva J.A., 14, 1
7005148871,  Burmistrov V.A., 14, 1
55672456500, Indriyati, 13, 1
57194336221,  Dara Fitri, 13, 1
56149143100,  Primadona Indah, 13, 1
53982005800,  Srikandace Yoice, 13, 1
16646124800,  Karina Myrtha, 13, 1
57225287037, Dini Hossein, 65, 1
25227624500,  Fallah Aziz A., 65, 1
22833726000,  Bonyadian Mojtaba, 65, 1
54406492200,  Abbasvali Maryam, 65, 1
57201505974,  Soleimani Mohammad, 65, 1
26537367900, Fathi-Achachlouei Bahram, 14, 1
57217589166,  Babolanimogadam Nima, 14, 1
36906212300,  Zahedi Younes, 14, 1
57329894800, Lin Derong, 25, 1
57218684734,  Zheng Yan, 25, 1
57202784287,  Huang Yichen, 25, 1
57218688311,  Ni Long, 25, 1
57191664301,  Zhao Jingjing, 25, 1
57218687550,  Huang Chuanyan, 25, 1
57211580954,  Chen Xue, 25, 1
55751549400,  Chen Xiaoxiao, 284, 2
57193667044,  Wu Zhijun, 25, 1
55878202300,  Wu Dingtao, 25, 1
57209632394,  Chen Hong, 25, 1
56698975900,  Zhang Qing, 25, 1
56699336900,  Qin Wen, 25, 1
7005212004,  Xing Baoshan, 25, 1
57216963911, Ribeiro A. Marisa, 16, 1
57218625221,  Estevinho Berta N., 16, 1
8864866800,  Rocha Fernando, 16, 1
57195228750, Nair M. Sneha, 131, 1
57217081530,  Tomar Maharishi, 131, 1
57117808600,  Punia Sneh, 131, 1
55203609700,  Kukula-Koch Wirginia, 131, 1
57203913320,  Kumar Manoj, 131, 1
57218173127,  Wang Yaru, 25, 1
56566082900,  Cao Ailing, 25, 1
57204095881, Ortiz-Duarte Génesis, 8, 1
26028374700,  Martínez-Hernández Ginés Benito, 8, 1
57193265572,  Casillas-Peñuelas Rafael, 8, 1
56928245100,  Pérez-Cabrera Laura Eugenia, 8, 1
57220567945, Sharma Pooja, 25, 1
23020362000,  Wichaphon Jetsada, 25, 1
36600605300,  Klangpetch Wannaporn, 25, 1
37561011900, Adiletta Giuseppina, 27, 1
9637534800,  Di Matteo Marisa, 27, 1
35248882900,  Petriccione Milena, 27, 1
55772171400, Kocira Anna, 86, 1
36993940600,  Kozłowicz Katarzyna, 86, 1
55639163700,  Panasiewicz Katarzyna, 86, 1
54382414900,  Staniak Mariola, 86, 1
36495840000,  Szpunar-Krok Ewa, 86, 1
57223931714,  Hortyńska Paulina, 86, 1
57202022025, Park Jinseok, 71, 1
57219979400,  Nam Jeongmin, 71, 1
55487158400,  Yun Haesung, 71, 1
7403073238,  Jin Hyoung-Joon, 71, 1
55487156600,  Kwak Hyo Won, 71, 1
57444432400, Yousefi Hezari S., 0, 1
57443661000,  Mohammadzadeh Milani J., 0, 1
25932241700,  Motamedzadegan A., 1, 2
57444239300,  Sahraei S., 0, 1
57190217060, Flores Zoila, 9, 1
57190218182,  San-Martin Diego, 9, 1
57214665353,  Beldarraín-Iznaga Tatiana, 9, 1
57190218151,  Leiva-Vega Javier, 9, 1
23994512500,  Villalobos-Carvajal Ricardo, 19, 2
57200676094, Ismail Balarabe B., 2, 1
56233437000,  Mohammed Sirajo F., 2, 1
57193853358,  Garba Umar, 2, 1
57224729902,  Sanusi Shamsudeen Nassarawa, 2, 1
57217057293, Rodrigues Murilo Álison Vigilato, 49, 1
57210570113,  Bertolo Mirella Romanelli Vicente, 49, 1
57193241068,  Marangon Crisiane Aparecida, 49, 1
7006193486,  Martins Virginia da Conceição Amaro, 60, 2
35619609800,  Plepis Ana Maria de Guzzi, 60, 2
57211095161, Motelica Ludmila, 147, 1
55881532000,  Ficai Denisa, 147, 1
55879554500,  Ficai Anton, 147, 1
6506107832,  Oprea Ovidiu Cristian, 147, 1
7004487734,  Kaya Durmus Alpaslan, 147, 1
6701918263,  Andronescu Ecaterina, 147, 1
53463346300, Esmaeili Hossein, 85, 1
55820719000,  Cheraghi Narjes, 85, 1
57195420547,  Rezaeigolestani Mohammadreza, 102, 2
15838879900,  Basti Afshin Akhondzadeh, 85, 1
55912247500,  Kamkar Abolfazl, 89, 2
57216222672,  Aghaee Ebrahim Molaee, 85, 1
57226293887, Min Seah Jia, 1, 1
57226280642,  Rajan Enis Mudiliar, 1, 1
27167667200,  Gu Qing, 13, 1
57222112837,  Fang Mei, 13, 1
57142797800,  Chen Yue-wen, 13, 1
57199724927,  Fang Sheng, 13, 1
44661003300,  Dang Ya-Li, 13, 1
12239962300,  Chen Jian-she, 13, 1
57196909351, Morales-Olán Gema, 12, 1
23985940300,  Luna-Suárez Silvia, 12, 1
55471438900,  Figueroa-Cárdenas Juan De Dios, 12, 1
6603191612,  Corea Monica, 12, 1
55993768200,  Rojas-López Marlon, 12, 1
57219873880,  Zhang Yiqin, 107, 1
12798701300,  Cao Jiankang, 107, 1
57204680578, Li Qiuying, 11, 1
57218105158,  Xu Jinxiu, 11, 1
57211005510,  Zhang Dongdong, 11, 1
26665177300,  Zhong Keli, 11, 1
36142613900,  Sun Tong, 11, 1
36494707200,  Li Xuepeng, 11, 1
57195356375,  Li Jianrong, 11, 1
55188576700, Zareie Zahra, 58, 1
36141248900,  Mortazavi Seyed Ali, 58, 1
57216743452, He Fang, 33, 1
7102722752,  Kong Qing, 33, 1
57216744084,  Jin Zhenhui, 33, 1
6604026403,  Mou Haijin, 33, 1
7004569214,  Sabaa Magdy W., 144, 2
57210961232, Ebrahimi Shayan, 52, 1
8866764400,  Kadivar Mahdi, 52, 1
6603105346,  Zięba Emil, 92, 2
6602568092,  Wiącek Agnieszka Ewa, 92, 2
57193816846,  Dell'Olmo Eliana, 63, 2
44761270900, Mehdizadeh Tooraj, 148, 2
23010589600,  Tajik Hossein, 557, 4
57201802805,  Langroodi Ali Mojaddar, 148, 2
54684691000,  Molaei Rahim, 89, 1
55756337700,  Mahmoudian Alireza, 148, 2
57218444124, Zhang Xin, 60, 1
57207937818,  Liu Jing, 60, 1
57207927732,  Qin Yan, 60, 1
57209639796, de Castro e Silva Priscila, 27, 1
57205329731,  Pereira Lívio A. S., 27, 1
57209642594,  Valquíria Michele, 27, 1
57208800804,  Carvalho Gabriel R., 27, 1
57205128363,  Miranda Kelvi W. E., 27, 1
56729158200,  Oliveira Juliano E., 27, 1
57209342276, Sheikhi Zh, 6, 1
24280479800,  Farhoodi M., 6, 1
57213157544,  Kazemian-Bazkiaee F., 6, 1
55486820200,  Shojaee-Aliabadi S., 6, 1
25958187400,  Mirmoghtadaie L., 6, 1
57201674406, Sariningsih Novia, 3, 2
8914301400,  Handayani Desi Suci, 1, 1
36053216800,  Kusumaningsih Triana, 3, 2
57212223214, Handayasari Faridah, 14, 1
56449228300,  Nurjanah Siti, 14, 1
57210598803, Dong Yuhao, 7, 2
57116652100,  Chen Hao, 7, 2
57210597866,  Wu Zhiyu, 7, 2
57214778099,  Qiao Peng, 5, 1
57214779403,  Liu Zijing, 5, 1
55572522800, Podshivalov Aleksandr, 113, 2
57191413967,  Toropova Alexandra, 4, 1
22937746800,  Fokina Maria, 4, 1
6602189454,  Uspenskaya Mayya, 113, 2
57200303550, Syarifuddin Adiansyah, 2, 1
57219861538,  Paddasejati, 2, 1
57199234020,  Dirpan Andi, 2, 1
57212406667,  Sukendar Nandi Kuswandi, 2, 1
57188875144,  Tahir Mulyati Muhammad, 2, 1
57212492813, Vera Antonia, 39, 1
7003541892,  Tapia Cristian, 922, 9
6602759886,  Abugoch Lilian, 922, 9
57218278575, Chan H.M., 11, 1
56554029100, Neira Laura M., 38, 2
6602473693,  Martucci Josefa F., 467, 3
57208027235,  Stejskal Nadia, 21, 1
55916402100,  Ruseckaite Roxana A., 467, 3
57211946585, Arroyo Betty Jarma, 107, 1
57211952190,  Bezerra Anderson Campos, 107, 1
57211944611,  Oliveira Lara Lins, 107, 1
57211942776,  Arroyo Sara Jarma, 107, 1
7005294480,  Melo Enayde Almeida de, 107, 1
55466623800,  Santos Andrelina Maria Pinheiro, 107, 1
57211630365,  Hashemi Mahsa, 16, 1
57204532281,  Daneshamooz Shahrzad, 16, 1
6504713102,  Raeisi Mojtaba, 33, 2
55935835700,  Jannat Behrooz, 16, 1
54419083400,  Taheri Shahrooz, 16, 1
57202418501, Ma Yanli, 6, 1
7403924718,  Yang Ruijin, 6, 1
55725928200,  Zhao Wei, 6, 1
57201742367,  Boughriba Soumaya, 69, 1
57209211038,  Nciri Hend, 69, 1
35113786800,  Nasri Rim, 69, 1
58348728100,  Kaya Murat, 69, 1
15127748800,  Sebai Hichem, 69, 1
6602873133, Kuprina Elena Eduardovna, 0, 1
