%Chi,%Gel,%Gly,%Pec,%Sta,%Oil,%W,%AA,T(°C),%RH,t(h),TS,WVP,%E
1.5,0.0,0.89,0.0,0.0,0.0,96.61,1.0,40.0,75.0,48.0,64.3,116.20871326894616,13.7
0.9,0.22,0.58,0.0,0.45,0.0,97.48,0.37,60.0,50.0,72.0,22.14,65.8,100.2
0.9,0.22,0.38,0.0,0.9,0.0,97.23,0.2,60.0,50.0,48.0,92.2,81.7,10.7
0.8,0.95,0.79,0.0,0.0,0.5,96.56,0.4,25.0,33.0,72.0,13.7,0.86,12.7
0.8,0.95,0.79,0.0,0.0,1.0,96.06,0.4,25.0,33.0,72.0,18.7,0.86,12.7
1.0,0.0,0.0,0.0,0.0,0.0,98.06,0.5,25.0,60.0,48.0,113.0,124.0,22.0
0.9,0.45,0.19,0.0,0.9,0.0,97.19,0.37,60.0,50.0,48.0,13.63,87.5,80.5
1.5,0.0,0.3,0.0,0.0,0.0,97.2,1.0,40.0,75.0,72.0,15.8,114.42138235301069,14.9
1.5,0.0,0.89,0.0,0.0,0.0,96.61,1.0,40.0,75.0,48.0,8.7,116.20871326894616,48.7
0.9,0.23,0.19,0.0,0.9,0.0,97.85,0.37,60.0,50.0,48.0,32.85,81.7,100.1
1.2,0.0,0.14,0.0,0.0,0.0,98.46,0.2,25.0,45.0,12.0,42.2,48.60936564219514,109.97
1.2,0.0,0.19,0.0,0.0,0.0,98.51,0.2,25.0,45.0,48.0,10.12,53.85497751670067,136.04
1.0,0.0,0.0,0.0,0.0,1.0,97.0,1.0,25.0,50.0,12.0,85.23959117721418,7.75,14.846792076305462
1.0,0.0,0.12,0.0,0.0,0.0,97.88,1.0,25.0,50.0,48.0,61.82,38.776409423964935,4.59
1.5,0.0,0.3,0.0,0.0,0.0,97.2,1.0,40.0,75.0,48.0,15.8,116.20871326894616,39.9
1.5,0.0,0.0,0.0,0.0,0.0,97.7,1.0,40.0,75.0,48.0,15.8,115.24908553174828,39.9
2.0,0.0,0.0,0.0,0.0,0.25,96.75,1.0,25.0,50.0,12.0,85.23959117721418,7.75,14.846792076305462
2.0,0.0,0.0,0.0,0.0,0.25,96.75,1.0,25.0,50.0,12.0,85.23959117721418,7.75,14.846792076305462
2.0,0.0,0.79,0.0,0.0,0.0,96.2,1.0,34.94646096315944,52.71830101605524,10.0,64.95920043493273,46.4251013816662,45.0
1.0,0.0,0.0,0.0,0.0,0.5,98.0,0.5,25.0,60.0,48.0,50.0,92.0,6.0
1.0,0.0,0.0,0.0,0.0,3.0,95.5,0.5,25.0,60.0,48.0,63.0,86.0,5.5
1.0,0.0,0.2,0.0,0.0,3.0,95.3,0.5,21.0,57.0,24.0,121.3,27.77,23.7
1.0,0.0,0.2,0.0,0.0,3.75,94.55,0.5,21.0,57.0,24.0,36.3,63.19,42.8
0.8,0.95,0.79,0.0,0.0,0.5,96.56,0.4,25.0,33.0,72.0,13.7,0.86,12.7
1.0,0.0,0.2,0.0,0.0,3.75,94.55,0.5,21.0,57.0,24.0,42.2,44.56,24.5
1.0,0.0,0.0,0.0,0.0,2.0,96.5,0.5,25.0,60.0,24.0,63.0,86.0,5.5
1.0,0.0,0.0,0.0,0.0,2.0,96.5,0.5,25.0,60.0,48.0,22.0,65.0,1.7
1.0,0.0,0.2,0.0,0.0,3.0,95.3,0.5,21.0,57.0,24.0,44.4,44.4,30.2
1.0,0.0,0.0,0.0,0.0,0.5,98.0,0.5,25.0,60.0,48.0,50.0,130.0,6.0
0.5,0.0,0.3,0.0,0.0,0.0,98.2,1.0,25.0,54.0,24.0,270.0,66.3,13.8
1.0,0.0,0.0,0.0,0.0,1.0,97.5,0.5,25.0,60.0,48.0,22.0,65.0,1.7
1.0,0.0,0.0,0.0,0.0,2.0,96.5,0.5,25.0,60.0,48.0,22.0,65.0,1.7
1.0,0.0,0.0,0.0,0.0,1.0,97.5,0.5,25.0,60.0,48.0,50.0,92.0,6.0
0.9,0.0,0.19,0.0,0.9,0.0,97.63,0.37,60.0,50.0,48.0,17.63,70.3,80.5
0.9,0.45,0.38,0.0,0.9,0.0,97.45,0.37,60.0,50.0,48.0,32.85,81.5,78.9
0.8,0.95,0.79,0.0,0.0,0.5,96.56,0.4,25.0,33.0,72.0,23.88,0.13,11.05
1.5,0.0,0.3,0.0,0.0,0.0,97.2,1.0,25.0,54.0,24.0,340.0,79.3,1.54
1.0,0.0,0.2,0.0,0.0,3.0,95.3,0.5,21.0,57.0,24.0,71.2,28.82,13.2
0.8,0.95,0.79,0.0,0.0,0.5,96.56,0.4,25.0,33.0,72.0,22.64,0.24,12.03
1.0,0.0,0.2,0.0,0.0,1.0,97.3,0.5,21.0,57.0,24.0,71.2,28.82,13.2
0.8,0.95,0.79,0.0,0.0,0.25,96.81,0.4,25.0,33.0,72.0,23.88,0.13,11.05
0.9,0.22,0.38,0.0,0.45,0.0,97.23,0.37,60.0,50.0,48.0,13.63,81.7,70.6
1.0,0.0,0.2,0.0,0.0,2.0,96.3,0.5,21.0,57.0,48.0,30.77,28.82,23.1
0.9,0.22,0.38,0.0,0.9,0.0,97.23,0.37,60.0,50.0,48.0,36.36,80.6,100.3
0.9,0.22,0.38,0.0,0.9,0.0,97.23,0.37,60.0,50.0,48.0,38.36,80.6,100.3
0.89,0.45,0.37,0.0,0.9,0.0,96.58,0.37,60.0,50.0,48.0,33.36,81.2,100.3
0.8,0.95,0.79,0.0,0.0,0.5,96.56,0.4,25.0,33.0,72.0,13.7,0.86,12.7
1.0,0.0,0.2,0.0,0.0,3.75,94.55,0.5,21.0,57.0,24.0,56.0,46.83,36.7
0.9,0.0,0.19,0.0,0.9,0.0,97.23,0.38,60.0,50.0,48.0,39.23,70.3,8.9
1.0,0.0,0.2,0.0,0.0,1.25,97.05,0.5,21.0,57.0,24.0,42.2,44.56,24.5
0.9,0.0,0.38,0.0,0.9,0.0,97.89,0.38,60.0,50.0,48.0,39.23,70.3,8.9
1.0,0.0,0.2,0.0,0.0,1.25,97.05,0.5,21.0,57.0,24.0,121.3,28.82,23.7
1.0,0.0,0.0,0.0,0.0,0.5,98.0,0.5,25.0,60.0,48.0,50.0,92.0,6.0
1.0,0.0,0.2,0.0,0.0,1.25,97.05,0.5,21.0,57.0,24.0,36.3,63.19,42.8
0.8,0.95,0.79,0.0,0.0,0.25,96.81,0.4,25.0,33.0,72.0,13.7,0.86,12.7
0.8,0.95,0.79,0.0,0.0,0.13,96.94,0.4,25.0,33.0,72.0,13.2,0.86,12.7
0.8,0.95,0.79,0.0,0.0,0.13,96.94,0.4,25.0,33.0,72.0,13.7,0.86,12.7
0.8,0.95,0.79,0.0,0.0,1.0,96.06,0.4,25.0,33.0,72.0,22.12,0.75,12.75
1.0,0.0,0.2,0.0,0.0,3.0,95.3,0.5,21.0,57.0,24.0,41.2,27.77,13.2
1.0,0.0,0.2,0.0,0.0,1.5,96.8,0.5,21.0,57.0,24.0,36.3,63.19,42.8
0.9,0.22,0.38,0.0,0.45,0.0,97.23,0.38,60.0,50.0,48.0,36.46,81.7,51.2
0.9,0.22,0.19,0.0,0.9,0.0,96.98,0.37,60.0,50.0,48.0,32.85,81.7,100.1
0.9,0.0,0.38,0.0,0.45,0.0,97.89,0.37,60.0,50.0,48.0,16.71,92.2,100.2
0.8,0.95,0.79,0.0,0.0,0.0,96.26,1.0,25.0,33.0,48.0,46.41,0.86,11.14
0.8,0.95,0.79,0.0,0.0,0.5,96.56,0.4,25.0,33.0,72.0,23.88,0.13,11.05
1.5,0.0,0.3,0.0,0.9,0.0,97.2,0.38,60.0,54.0,48.0,39.23,79.3,8.9
1.5,0.0,0.3,0.0,0.0,0.0,97.2,1.0,23.0,54.0,72.0,14.41,49.93,5.46
0.8,0.95,0.79,0.0,0.0,0.13,96.94,0.4,25.0,33.0,72.0,23.88,0.13,11.05
0.89,0.45,0.37,0.0,1.34,0.0,96.58,0.37,60.0,50.0,48.0,33.36,81.2,50.3
0.89,0.45,0.37,0.0,1.34,0.0,96.58,0.37,60.0,50.0,48.0,193.0,94.7,8.53
1.0,0.0,0.2,0.0,0.0,3.75,94.55,0.5,21.0,57.0,24.0,94.8,25.4,15.9
0.8,0.95,0.79,0.0,0.0,0.5,96.56,0.4,25.0,33.0,72.0,13.7,0.86,12.7
0.8,0.95,0.79,0.0,0.0,0.25,96.81,0.4,25.0,33.0,72.0,13.7,0.86,12.7
1.2,0.0,0.0,0.0,0.0,0.0,98.6,0.2,25.0,45.0,48.0,30.57,27.56031202485832,20.95
0.9,0.45,0.38,0.0,0.9,0.0,97.45,0.37,60.0,50.0,48.0,39.89,87.5,21.5
0.8,0.95,0.79,0.0,0.0,1.0,96.06,0.4,25.0,33.0,72.0,14.06,0.24,12.33
0.8,0.95,0.79,0.0,0.0,0.5,96.56,1.0,25.0,33.0,48.0,43.41,0.86,11.14
0.89,0.22,0.56,0.0,0.9,0.0,96.61,0.37,60.0,50.0,48.0,35.9,81.7,100.8
0.9,0.45,0.38,0.0,0.9,0.0,97.45,0.37,60.0,50.0,48.0,33.36,80.2,100.3
0.9,0.23,0.19,0.0,0.9,0.0,97.85,0.37,60.0,50.0,48.0,32.85,81.7,100.1
1.5,0.0,0.0,0.0,0.0,0.0,97.5,1.0,40.0,75.0,48.0,69.3,115.24908553174828,13.7
0.9,0.22,0.57,0.0,0.45,0.0,97.48,0.37,60.0,50.0,48.0,34.56,65.8,100.2
1.5,0.0,0.89,0.0,0.0,0.0,96.61,1.0,40.0,75.0,48.0,15.8,116.20871326894616,32.7
1.5,0.0,0.89,0.0,0.0,0.0,96.61,1.0,40.0,75.0,72.0,15.8,116.20871326894616,42.7
1.2,0.0,0.0,0.0,0.0,0.0,98.6,0.2,25.0,45.0,48.0,30.57,27.56031202485832,20.95
2.0,0.0,0.0,0.0,0.0,2.0,95.0,1.0,19.89359018542765,46.92018035729114,72.0,14.06,0.3,3.76
1.2,0.0,0.19,0.0,0.0,0.0,98.51,0.2,25.0,45.0,48.0,10.12,53.85497751670067,136.04
1.0,0.0,0.0,0.0,0.0,0.0,98.0,1.0,60.0,54.47801256149123,12.0,22.2,65.71327117634416,41.98
1.0,0.0,0.0,0.0,0.0,1.0,97.0,1.0,60.0,54.47801256149123,12.0,196.7,65.71327117634416,5.34
1.0,0.0,0.53,0.0,0.0,0.0,97.47,1.0,60.0,54.977729368275504,12.0,22.2,71.26018080618599,41.68
2.0,0.0,0.0,0.0,0.0,0.25,96.75,1.0,20.315786434365634,45.65912939616298,72.0,14.41,0.54,5.46
2.0,0.0,0.0,0.0,0.0,0.25,96.75,1.0,20.315786434365634,45.65912939616298,72.0,14.41,0.54,5.46
2.0,0.0,0.24,0.0,0.0,0.0,96.76,1.0,34.88014010707615,52.50230660766052,24.0,398.0,47.87329463412237,8.5
1.0,0.0,0.52,0.0,0.0,0.0,97.77,1.0,34.94646096315944,52.71830101605524,10.0,64.95920043493273,46.4251013816662,45.0
0.5,0.0,0.3,0.0,0.0,0.0,98.2,1.0,25.0,54.0,72.0,15.8,66.3,13.8
1.0,0.0,0.2,0.0,0.0,2.5,95.8,0.5,21.0,57.0,24.0,44.4,44.4,33.2
1.5,0.0,0.3,0.0,0.0,0.0,97.2,0.5,25.0,54.0,48.0,63.0,79.3,5.5
1.5,0.0,0.3,0.0,0.0,0.0,97.2,0.5,25.0,54.0,48.0,63.0,79.3,5.5
1.0,0.0,0.0,0.0,0.0,3.0,95.5,0.5,25.0,60.0,48.0,63.0,86.0,5.5
1.0,0.0,0.0,0.0,0.0,0.5,98.0,0.5,25.0,60.0,48.0,50.0,92.0,6.0
0.5,0.0,0.3,0.0,0.0,0.0,98.2,0.5,25.0,54.0,48.0,22.0,66.3,1.7
1.0,0.0,0.0,0.0,0.0,3.0,95.5,0.5,25.0,60.0,48.0,50.0,92.0,6.0
1.0,0.0,0.2,0.0,0.0,3.0,95.3,0.5,21.0,57.0,24.0,71.2,28.82,13.2
1.0,0.0,0.2,0.0,0.0,3.0,95.3,0.5,21.0,57.0,24.0,94.8,25.4,15.9
1.0,0.0,0.2,0.0,0.0,3.0,95.5,0.5,21.0,57.0,24.0,44.4,44.4,30.2
1.0,0.0,0.2,0.0,0.0,3.0,95.3,0.5,21.0,57.0,24.0,44.4,44.4,30.2
1.0,0.0,0.2,0.0,0.0,1.0,97.3,0.5,21.0,57.0,24.0,44.4,44.4,30.2
1.0,0.0,0.2,0.0,0.0,1.0,97.3,0.5,21.0,57.0,48.0,56.3,28.82,23.7
1.0,0.0,0.2,0.0,0.0,1.0,97.3,1.0,21.0,57.0,24.0,231.0,44.4,1.5
0.5,0.0,0.3,0.0,0.0,0.0,98.2,1.0,2.0,54.0,24.0,120.0,72.3,8.51
1.0,0.0,0.2,0.0,0.0,3.0,95.3,0.5,21.0,57.0,24.0,94.8,25.4,15.9
0.8,0.95,0.79,0.0,0.0,0.5,96.56,0.4,25.0,33.0,72.0,13.7,0.86,12.7
0.8,0.95,0.79,0.0,0.0,0.25,96.81,0.4,25.0,33.0,72.0,13.7,0.86,12.7
0.9,0.22,0.38,0.0,0.9,0.0,97.23,0.37,60.0,50.0,48.0,34.9,80.6,21.5
1.0,0.0,0.2,0.0,0.0,1.0,97.3,0.5,21.0,57.0,24.0,56.0,46.83,36.7
1.0,0.0,0.2,0.0,0.0,2.0,96.3,0.5,21.0,57.0,24.0,27.4,66.69,32.7
1.0,0.0,0.2,0.0,0.0,3.0,95.3,0.5,21.0,57.0,24.0,27.4,66.69,32.7
1.0,0.0,0.2,0.0,0.0,3.0,95.3,0.5,21.0,57.0,48.0,30.07,28.82,23.7
0.8,0.95,0.79,0.0,0.0,0.5,96.56,0.4,25.0,33.0,72.0,23.88,0.13,11.05
0.9,0.22,0.38,0.0,0.45,0.0,97.23,0.38,60.0,50.0,48.0,36.46,81.7,51.2
0.89,0.45,0.56,0.0,0.9,0.0,96.83,0.37,60.0,50.0,48.0,46.41,87.5,30.1
0.9,0.23,0.19,0.0,0.9,0.0,97.85,0.37,60.0,50.0,48.0,33.85,81.7,100.1
0.9,0.0,0.38,0.0,0.9,0.0,97.89,0.38,60.0,50.0,48.0,39.9,70.3,8.9
0.8,0.95,0.79,0.0,0.0,0.5,96.56,0.4,25.0,33.0,72.0,13.7,0.86,12.7
1.0,0.0,0.0,0.0,0.0,1.0,97.5,0.5,25.0,60.0,48.0,22.0,65.0,1.7
0.9,0.45,0.38,0.0,0.45,0.0,97.41,0.37,60.0,50.0,48.0,13.63,90.6,70.6
0.9,0.22,0.38,0.0,0.9,0.0,97.23,0.37,60.0,50.0,48.0,13.89,81.7,100.8
0.8,0.95,0.79,0.0,0.0,0.13,96.94,0.4,25.0,33.0,72.0,13.86,0.75,12.75
0.9,0.22,0.19,0.0,1.34,0.0,96.98,0.37,60.0,50.0,48.0,33.36,101.7,50.3
0.9,0.0,0.19,0.0,0.9,0.0,97.85,0.38,60.0,50.0,48.0,39.23,70.3,8.9
0.8,0.95,0.79,0.0,0.0,0.5,96.56,0.4,25.0,33.0,72.0,13.2,0.86,12.7
0.8,0.95,0.79,0.0,0.0,0.5,96.56,0.4,25.0,33.0,72.0,13.7,0.86,12.7
0.9,0.22,0.19,0.0,1.34,0.0,96.98,0.37,60.0,50.0,48.0,32.89,101.7,4.51
0.89,0.22,0.56,0.0,1.34,0.0,96.61,0.37,60.0,50.0,48.0,40.41,95.1,35.1
0.8,0.95,0.79,0.0,0.0,0.25,96.81,0.4,25.0,33.0,72.0,13.7,0.86,12.7
0.8,0.95,0.79,0.0,0.0,1.0,96.06,0.4,25.0,33.0,72.0,22.64,0.13,12.03
0.9,0.22,0.38,0.0,0.9,0.0,97.23,0.37,60.0,50.0,48.0,34.4,81.7,100.1
1.0,0.0,0.0,0.0,0.0,1.0,97.5,0.5,25.0,60.0,48.0,50.0,92.0,6.0
1.0,0.0,0.2,0.0,0.0,3.0,95.3,0.5,21.0,57.0,24.0,44.4,44.4,30.2
0.0,0.79,0.32,0.0,0.0,1.15,96.75,0.5,25.0,53.0,48.0,113.0,11.0,22.0
0.9,0.45,0.19,0.0,0.45,0.0,97.19,0.37,60.0,50.0,48.0,13.86,90.6,70.6
0.8,0.95,0.79,0.0,0.0,0.13,96.94,0.4,25.0,33.0,72.0,14.06,0.27,12.33
0.9,0.45,0.19,0.0,0.9,0.0,97.19,0.37,60.0,50.0,48.0,33.89,87.5,100.3
0.9,0.22,0.38,0.0,0.9,0.0,97.23,0.37,60.0,50.0,48.0,38.89,80.6,100.3
1.0,0.0,0.2,0.0,0.0,2.0,96.3,0.5,21.0,57.0,24.0,94.8,25.4,15.9
0.89,0.45,0.37,0.0,0.9,0.0,96.58,0.37,60.0,50.0,48.0,34.56,87.5,21.5
0.89,0.45,0.37,0.0,1.34,0.0,96.58,0.37,60.0,50.0,48.0,33.36,94.7,50.3
1.0,0.0,0.2,0.0,0.0,2.5,95.8,0.5,21.0,57.0,24.0,42.2,44.56,24.5
1.0,0.0,0.2,0.0,0.0,3.0,95.3,0.5,21.0,57.0,48.0,45.4,66.69,32.7
1.0,0.0,0.2,0.0,0.0,3.0,95.3,0.5,21.0,57.0,24.0,27.4,66.69,32.7
1.0,0.0,0.2,0.0,0.0,1.0,97.3,0.5,21.0,57.0,24.0,42.2,44.56,24.5
1.0,0.0,0.2,0.0,0.0,3.0,95.3,0.5,21.0,57.0,24.0,42.2,44.56,24.5
0.9,0.0,0.19,0.0,0.0,0.0,97.63,0.5,25.0,50.0,48.0,50.0,20.57,6.0
1.0,0.0,0.2,0.0,0.0,2.5,95.8,0.5,21.0,57.0,24.0,121.3,27.77,23.7
0.8,0.95,0.79,0.0,0.0,0.0,97.06,0.4,25.0,33.0,72.0,13.7,0.86,12.7
0.9,0.0,0.19,0.0,0.9,0.0,97.23,0.38,60.0,50.0,48.0,39.23,70.3,8.9
0.9,0.22,0.19,0.0,1.34,0.0,96.98,0.37,60.0,50.0,48.0,32.89,101.7,4.51
0.9,0.22,0.57,0.0,0.45,0.0,97.47,0.37,60.0,50.0,48.0,34.86,65.8,100.2
1.0,0.0,0.2,0.0,0.0,3.75,94.55,0.5,21.0,57.0,48.0,56.0,27.77,36.7
1.5,0.0,0.89,0.0,0.0,0.0,96.61,1.0,40.0,75.0,48.0,44.9,114.42138235401067,16.9
0.9,0.45,0.38,0.0,0.45,0.0,97.65,0.37,60.0,50.0,48.0,13.63,90.6,70.6
0.9,0.23,0.19,0.0,0.45,0.0,97.85,0.37,60.0,50.0,48.0,16.71,81.7,100.2
0.9,0.22,0.57,0.0,0.45,0.0,97.48,0.37,60.0,50.0,48.0,34.56,65.8,100.2
1.5,0.0,0.89,0.0,0.0,0.0,96.61,1.0,40.0,75.0,48.0,56.3,116.20871326894616,29.9
1.5,0.0,1.49,0.0,0.0,0.0,96.01,1.0,40.0,75.0,24.0,120.0,114.57902046346396,2.56
1.2,0.0,0.0,0.0,0.0,0.0,98.6,0.5,25.0,45.0,24.0,58.0,27.56031202485832,3.77
1.0,0.0,0.0,0.0,0.0,0.0,98.0,1.0,25.0,50.0,12.0,85.23959117721418,7.75,14.846792076305462
2.0,0.0,0.0,0.0,0.0,0.25,96.75,1.0,20.315786434365634,45.65912939616298,72.0,14.41,0.54,5.46
2.0,0.0,0.0,0.0,0.0,0.25,96.75,1.0,20.315786434365634,45.65912939616298,72.0,14.41,0.54,5.46
1.5,0.0,0.3,0.0,0.0,0.0,97.2,1.0,40.0,75.0,12.0,245.2,114.42138235401067,43.69
1.0,0.0,0.0,0.0,0.0,1.0,97.0,1.0,34.88014010707615,52.50230660766052,10.0,69.7740075603068,47.87329463412237,39.5
1.0,0.0,0.2,0.0,0.0,3.0,95.3,0.5,21.0,57.0,24.0,44.4,44.4,30.2
1.5,0.0,0.3,0.0,0.0,0.0,97.2,0.5,25.0,54.0,48.0,63.0,79.3,5.5
1.0,0.0,0.0,0.0,0.0,1.0,97.5,0.5,25.0,60.0,48.0,50.0,92.0,6.0
1.0,0.0,0.2,0.0,0.0,2.0,96.3,0.5,21.0,57.0,24.0,27.4,46.93,32.7
1.0,0.0,0.2,0.0,0.0,2.0,96.3,0.5,21.0,57.0,24.0,42.2,44.96,24.5
1.0,0.0,0.2,0.0,0.0,2.5,95.8,0.5,21.0,57.0,24.0,27.4,66.69,32.7
1.0,0.0,0.2,0.0,0.0,3.0,95.3,0.5,21.0,57.0,24.0,44.4,44.4,30.2
1.0,0.0,0.2,0.0,0.0,3.0,95.3,0.5,21.0,57.0,24.0,44.4,44.4,30.2
1.0,0.0,0.2,0.0,0.0,1.0,97.0,0.5,21.0,57.0,24.0,27.4,66.69,32.7
1.0,0.0,0.2,0.0,0.0,1.25,97.05,0.5,21.0,57.0,24.0,36.3,63.19,42.8
1.0,0.0,0.0,0.0,0.0,1.0,97.5,0.5,25.0,60.0,48.0,22.0,65.0,1.7
1.0,0.0,0.2,0.0,0.0,3.75,94.55,0.5,21.0,57.0,48.0,65.0,44.46,24.5
0.8,0.95,0.79,0.0,0.0,0.13,96.94,0.4,25.0,33.0,72.0,13.7,0.86,12.7
0.8,0.95,0.79,0.0,0.0,0.5,96.56,0.4,25.0,33.0,72.0,23.88,0.13,11.05
1.0,0.0,0.2,0.0,0.0,1.5,96.8,0.5,21.0,57.0,24.0,44.4,44.4,30.2
1.0,0.0,0.2,0.0,0.0,1.0,97.8,0.5,21.0,57.0,48.0,66.3,44.56,24.5
1.0,0.0,0.2,0.0,0.0,1.5,96.8,0.5,21.0,57.0,24.0,36.3,63.19,42.8
