%Chi,%Gel,%Gly,%Pec,%Sta,%Oil,%W,%AA,T(°C),%RH,t(h),TS,WVP,%E
0.64,0.0,1.41,0.0,0.0,0.19,97.52,0.42,60.0,50.29424412196053,45.08495429425055,104.02796378438686,130.0,43.86049154591659
1.27,0.51,0.11,0.0,0.0,0.0,96.79,1.07,60.0,49.27982186015663,27.42242803199868,103.21449507718113,29.321919121649344,29.46864246987114
0.76,0.57,0.14,0.0,0.0,0.16,97.35,0.93,30.244603295602687,47.687614982188165,10.0,87.22917910989446,19.93075505651354,23.72321477183741
0.82,0.0,0.57,0.0,0.0,0.69,96.8,1.09,46.0119628879951,50.93331790443455,20.65272518475416,103.73664254855046,38.98129994578287,10.916510187033152
0.87,0.0,0.0,0.0,0.0,0.32,98.6,0.63,27.13760381771583,41.729080675396965,14.09548414834828,42.6077495990211,37.19606287434386,30.740087451008726
0.85,0.75,0.0,0.0,0.0,0.3,97.2,0.83,33.4870674708961,55.239556774235375,10.0,67.87311465644449,1.996657721491875,60.713364440083566
0.74,1.8,0.0,0.0,0.37,0.01,96.2,0.52,36.8590883916565,53.608485127715525,59.68131863559871,47.10863878060668,32.88474133287687,21.97766997508892
1.06,0.0,0.24,0.0,0.03,0.2,97.07,0.68,28.06652197234416,49.78723916693515,57.27163235917453,104.65993529410956,61.110317422600296,13.430348150908571
1.08,0.0,0.0,0.0,0.0,0.27,97.73,0.0,19.79784544304442,59.020020555444994,35.89725146211502,79.69295956251261,29.17376082940897,18.923771876002228
0.81,0.0,0.0,0.0,0.08,0.07,98.6,1.11,30.09246848111033,52.71037444950804,42.04243883931298,66.00111760622704,93.57505847616386,74.96137900750716
0.88,0.15,0.22,0.0,0.0,0.15,97.65,0.48,32.95314343450429,62.89652460707255,41.80796339191633,90.41736929675486,123.75508234735572,45.88910480797936
1.07,0.0,0.48,0.0,1.34,0.36,96.99,0.07,22.203577153651224,51.78165108751979,10.0,39.18459585607455,0.02,22.097132124702547
0.97,0.0,0.11,0.0,0.0,0.27,97.95,0.55,30.783582265439197,33.0,12.20802481318938,398.0,0.02,15.691801706640865
1.12,0.0,0.0,0.0,0.59,0.38,96.91,0.24,27.732886774545747,57.08236094657643,10.60848323414028,398.0,34.944835339564655,44.19737162935672
0.98,0.0,0.29,0.0,0.0,0.06,97.58,0.51,29.41063594894517,46.48312861410704,49.37588176577684,66.08812795545386,28.58419552541488,127.4051933214864
0.76,0.02,0.0,0.0,0.0,0.23,98.08,0.89,60.0,56.19907688801366,15.75689956020173,68.57909496895779,19.519615892160548,27.411341710599352
0.91,0.06,0.0,0.0,1.08,0.09,96.91,1.15,22.679098045744524,53.555663089832905,63.8250836973697,24.3095588612332,72.83350819870856,136.04
1.83,0.0,0.35,0.0,0.0,0.25,95.97,1.02,31.119518648190876,51.52388770347313,18.52708069714251,76.42798890172872,19.519401240668174,37.310638190896384
0.87,0.0,0.48,0.0,0.0,0.26,97.68,0.52,60.0,57.01899376390528,12.71010529455963,340.46699997273384,25.546807498908887,61.85456091998032
1.14,0.0,0.0,0.0,0.0,0.25,97.27,0.97,29.11008281045241,61.77451499412675,27.5706858636312,378.6055572891471,41.16235953516317,28.602134428688807
2.02,0.1,0.08,0.0,0.0,0.21,96.14,0.9,30.972163468470715,57.31996924557079,10.0,95.90004581014566,65.37442665199482,27.037976617945
0.2,0.21,0.0,0.0,0.0,0.33,98.43,0.35,32.79243744463401,49.79139125842315,55.40379091986349,398.0,71.34005049644156,24.21570904961716
1.05,0.0,0.27,0.0,0.07,1.14,98.06,0.0,31.89535919445864,52.79707664005878,10.0,113.7051377566056,38.343530280761065,21.421730181389844
0.7,0.0,0.15,0.0,0.49,0.26,96.92,0.44,31.152871297136365,44.15727505444939,35.54307245942057,58.90015714671415,2.502224883515531,43.73546698175296
0.8,0.0,1.11,0.0,0.0,0.17,98.04,0.41,22.93063919863901,56.64450940043561,30.84717657144738,56.37839836100434,14.01065626141482,22.327081084259603
0.58,0.0,0.04,0.0,0.0,0.35,98.6,0.25,37.26288323966212,54.22064495266282,12.41474113717554,17.32579145680668,35.09906132504647,32.35178439587453
1.1,0.0,0.0,0.0,0.0,0.2,98.37,0.08,29.70069215005861,53.06851894368695,153.23566942862243,194.8245930876534,62.844505263334725,24.0159544700615
1.25,0.0,0.01,0.0,0.0,0.03,97.95,0.61,22.760314468732386,61.93239103093791,43.70036474150124,100.78818819353783,0.02,36.04897338666436
0.68,1.18,0.0,0.0,0.0,0.37,96.94,0.98,21.33493055444248,58.959278235546506,16.1360250135375,14.9100026833616,63.455128111466536,23.011024194803703
0.7,0.0,0.0,0.0,0.0,0.31,97.57,1.1,30.834819810450043,52.25768569165238,24.81391476572342,42.72821227400536,0.02,48.14672734897703
0.69,0.44,0.93,0.0,0.0,1.24,96.07,1.22,30.986403365979044,69.66313216672606,30.69128734763508,60.19571825616188,18.992571104416747,27.404200764749348
1.2,0.0,0.0,0.0,0.0,0.05,97.29,1.06,27.05292303711959,57.93837313417323,49.97504004784951,33.9221149311592,130.0,17.944752718779945
1.09,0.15,0.0,0.0,0.1,0.0,98.6,0.24,31.12848854159678,49.18126634257543,50.36104916908654,109.11784357756125,103.3398929794742,24.790333684461736
1.1,0.0,0.47,0.0,0.09,2.56,96.27,0.16,28.3181557689684,44.90858939203254,22.35088434872298,10.29944353043016,75.76289010754728,38.31767887395797
1.28,0.51,0.0,0.01,0.0,0.14,96.57,1.01,33.95649190483407,45.219787777881336,48.40298566706227,95.735696993797,53.59440451214224,3.651510859675879
1.06,0.12,0.23,0.0,0.92,0.29,97.47,0.04,27.59649065280863,53.4253484816256,10.0,274.80025504056573,97.33565968553852,14.428806447836346
1.01,0.36,0.0,0.0,0.0,0.25,98.24,0.09,31.141475542950417,46.94294614306412,10.0,99.78149528425394,69.91141288461885,36.52459433243708
0.9,0.02,0.41,0.0,0.17,0.31,98.03,0.96,30.61609928124289,47.11871785183798,12.2309328756407,110.90686124581,10.706572921340475,38.7580506356837
1.13,2.5,0.0,0.0,0.0,0.0,95.57,1.01,32.06203197758982,54.16543489562201,47.57468581152452,93.92677451899678,76.71392174122047,6.878994275177753
1.71,0.0,0.03,0.0,0.0,0.08,97.25,0.31,60.0,55.94244580857945,57.78961377807744,68.80752152882344,76.43039941450073,115.19857179188672
1.22,0.38,0.0,0.0,0.0,0.0,98.28,0.93,29.990366267715206,52.263660019483154,168.0,398.0,70.64233548295557,13.931751901800206
0.87,0.0,0.0,0.0,0.0,1.85,97.08,0.0,35.61903408296183,46.32249962437289,46.59630340609499,74.40067764634708,109.2308055662586,7.101773588315714
2.29,0.0,0.34,0.0,0.03,0.0,97.02,1.04,60.0,56.83089436347216,45.37076144116787,90.74753661645548,123.33201309260794,26.019550968710377
1.01,0.0,0.0,0.0,0.0,0.24,98.28,0.0,31.38329140592889,55.20151252162766,38.86067238502447,75.4215826119019,25.52518849462655,6.524546521456805
0.69,0.0,0.0,0.0,0.81,0.25,98.3,0.25,28.70752297942873,33.0,35.24431433151304,52.951685901274,37.58903798692487,37.46400426171216
2.05,0.0,0.13,0.0,0.04,0.24,97.15,0.35,33.41687229509143,57.49777947350676,11.5085963983703,68.28309939665641,30.54958228179432,39.942554275656825
0.72,0.49,0.0,0.0,0.0,0.23,97.6,0.0,23.10704436861788,58.89914927040627,10.0,23.81320790328712,39.54594333051733,26.566372530544204
1.2,0.11,0.0,0.0,0.0,0.36,98.25,0.56,34.05051627754198,52.88090530051619,15.8767101803396,102.2978433654255,20.10511068756523,19.997992042200156
1.13,0.02,0.93,0.0,0.0,0.0,97.86,0.56,34.14863193342346,47.22467205356333,18.44685529153052,64.76300082935074,98.03418709254304,65.09946951171926
1.06,0.61,0.22,0.0,0.0,0.19,96.81,0.88,34.837279821707504,52.66345465795574,30.3062317522369,297.34789889698675,98.54377911353096,3.1676345310618537
0.99,0.0,0.18,0.0,0.0,0.19,97.39,0.6,23.41592407810687,48.8010088082346,17.12872567087628,57.2450868129327,54.25100281569277,64.35460930344483
1.15,0.0,0.0,0.0,0.0,0.33,97.71,0.52,60.0,59.62584213489646,18.27287238968859,74.80459764081286,71.54537619782437,27.56832038921816
0.74,0.22,0.0,0.0,0.0,0.28,97.91,0.28,60.0,53.60858883147184,74.54953185096412,337.16824010200844,115.23446755673535,1.5
0.73,0.0,0.0,0.0,0.52,0.41,97.5,0.32,30.58290060208695,58.593890736021535,40.32470331957689,111.19767632388177,47.38069175980876,30.30283855546025
1.02,0.0,0.0,0.0,1.04,0.17,96.74,1.17,60.0,60.1299512672158,47.44479961189653,291.8343943249557,130.0,32.7990540645886
0.92,0.1,0.0,0.0,0.28,1.47,97.28,0.0,60.0,48.66468344656001,15.33349149515932,107.12569809024914,13.443042267258708,10.574578782025307
1.01,2.5,0.1,0.0,0.0,0.0,96.13,0.54,2.0,52.67764996370302,10.0,77.58713591989235,9.479692979107234,19.35362090992847
1.03,0.12,0.0,0.0,0.52,0.21,97.49,0.0,31.08662124810906,56.05249914144218,10.0,65.82791407814044,3.447339987923442,18.16735005809686
2.02,0.0,0.48,0.0,0.02,0.08,96.8,0.99,27.73262092732125,38.68298186687524,39.77668380583605,34.8770957064419,31.76092002938856,74.19968169064126
2.57,0.0,0.47,0.0,0.0,0.1,96.18,0.97,21.57166846690054,50.68095678405936,45.98837128765633,73.54864337644787,35.94163037985607,23.876870290945725
0.77,0.0,0.0,0.0,0.03,0.4,98.03,0.87,24.373964084283674,54.31970076081191,25.74575957532184,38.2321681664744,53.77432701479155,16.521874375362174
0.74,0.0,0.67,0.0,0.03,0.08,98.18,0.68,54.777354524914784,49.93951667886857,50.50369576036479,141.01457195201664,22.56402515019036,23.16263557656734
2.13,0.08,0.0,0.0,0.0,0.03,97.77,1.01,26.807600139038176,55.02830778873162,49.38505412281551,398.0,57.44744262116336,24.93492593024136
1.7,0.0,0.44,0.0,0.15,0.21,96.44,0.95,22.533637415973345,41.08523823596741,32.97685465576634,321.70616711288346,23.12664479649341,20.232748652405157
0.77,0.0,0.0,0.0,0.0,0.33,98.6,0.33,24.596671147028356,48.82329058253684,35.97463917643833,69.20660863137988,100.81319755101188,25.96782521540353
1.0,0.15,1.34,0.0,0.0,0.24,95.65,1.19,28.027778096030826,56.12560068288308,47.04094529921303,15.9581668979047,45.7490978324817,35.977446683286345
0.87,0.0,0.39,0.0,0.01,0.35,97.13,0.91,43.54401231774072,62.63948708773829,45.26313353334614,375.639499393826,110.19994951914032,48.64657853174185
0.89,0.16,0.0,0.0,0.0,0.32,98.23,0.35,30.210818064633973,59.19318858558643,54.74542527805266,332.6887010290376,64.33348585082898,26.72581701550321
2.14,0.28,0.0,0.01,0.41,0.0,97.32,0.04,28.837370743125245,46.58931337810295,33.04806655392379,398.0,23.28619822514544,5.920157113880097
0.67,0.23,0.0,0.0,0.7,0.21,98.09,0.5,29.06155130630966,49.02377580785127,10.0,383.1444635058326,87.80125319585616,1.5
1.1,0.1,0.0,0.0,0.04,0.27,97.59,0.37,29.587496857023176,46.18785125835862,44.94342553938844,108.6009406324279,16.773695488638076,31.942460543401197
0.83,0.0,0.58,0.0,0.5,0.0,96.69,0.55,31.375179421211456,56.61663796903527,25.3735498325362,367.6945553671423,69.81850461592663,21.1747978127358
1.15,0.0,0.02,0.0,0.03,0.09,97.22,1.88,35.15947054584305,45.32902305807252,50.97301206379564,2.92,0.02,4.604585313090306
0.71,0.57,0.0,0.0,0.0,0.1,97.34,0.89,30.68637041339741,49.782040677449935,10.0,108.95286663772154,32.203497620339085,10.157115417625244
0.68,0.0,0.0,0.0,0.02,3.08,95.93,1.07,27.61709208642635,47.354843668823975,24.69097124034502,19.54597473823146,17.400786008135665,15.587700773320185
0.85,0.0,0.0,0.0,0.0,0.17,98.07,1.07,60.0,47.296714387991976,10.0,93.41915316564388,11.11005808212657,40.30065615099139
1.51,0.08,0.17,0.0,0.0,0.28,96.89,0.65,22.690535958468928,60.41225161277374,82.63125220787504,35.49404113395558,53.45441078910288,16.039693212275736
1.75,0.16,0.0,0.0,0.0,0.7,97.53,0.75,27.997049149098984,46.49528486202664,31.64510118466947,111.74905897987357,35.03084469442976,4.808321493311189
1.46,0.0,0.15,0.0,0.0,0.02,97.35,0.38,31.722610670574856,33.0,44.78308261620552,84.25717012396731,48.8780278508236,4.853281850767842
0.81,0.0,0.12,0.0,1.03,0.0,96.9,0.44,24.695424280002623,42.56303597698069,38.21205188280443,39.07523986119634,24.582252882871792,83.95932049090563
1.05,0.14,0.0,0.0,0.11,0.12,97.93,0.03,26.82082536712545,57.399440231217824,13.12976140232467,102.94918913078972,75.59436544216294,27.49126852096493
1.11,0.09,0.28,0.0,0.0,0.0,96.63,1.24,33.97391698403785,42.6189778721688,42.05502755516995,105.89651530283298,27.474754677791623,26.66251088789335
1.02,0.0,2.34,0.0,0.07,0.02,96.94,0.52,26.20009645766693,50.4036311397144,31.29939931284334,75.80746692457356,19.186320659811063,26.07852636363953
1.01,0.07,0.32,0.0,0.0,1.43,96.29,0.23,22.875076745101524,49.12428913411465,13.49799436319117,20.83302111540362,29.58537208236692,28.143986633638843
1.32,0.0,1.82,0.0,0.0,0.14,96.81,0.64,24.391383915395394,55.680139103850095,20.66869188442515,26.4432615820553,25.96512718329351,19.40996440160694
1.24,0.0,0.0,0.0,0.07,0.0,97.82,0.07,29.66910504982058,47.62476065277271,47.92187549162782,398.0,0.02,20.42057800019516
1.03,0.0,0.4,0.0,0.25,0.2,97.97,0.93,24.707364723694894,50.32937888070194,26.19167572409244,20.43943518868147,37.38128767366259,15.833345280267574
0.1,0.0,0.0,0.0,0.0,1.24,97.27,0.52,25.37344144415476,60.104237662193896,10.0,64.6435140563219,30.43787872108411,1.5
0.75,0.0,0.0,0.01,0.0,0.34,97.64,0.9,32.01802563053242,64.31105468160838,10.0,91.23222231495546,65.83123240040872,15.075423857627204
0.76,0.0,0.07,0.0,0.0,0.0,97.92,0.42,30.504153815418714,51.22067313071301,57.7686482944883,130.30287974161143,81.66929244501225,31.71479541636329
2.51,0.0,0.18,0.0,0.0,0.14,97.03,0.92,23.78644543444732,53.584768990056936,50.05814212132673,61.72842799948576,0.02,79.44802898563006
1.12,0.0,0.0,0.0,0.0,0.31,98.11,1.1,52.39931375957195,55.80715255792377,36.04841727705832,96.5743455252218,41.26986847520537,20.24409087304975
0.72,0.0,0.0,0.0,0.09,0.27,98.45,1.12,60.0,46.619791444062265,44.67315472621371,161.89686783588348,50.79467630504064,28.06123006929097
0.99,1.88,0.0,0.0,0.02,0.48,96.34,0.0,30.974304056512107,50.25114695924999,29.11734388401836,53.30624789082987,111.8635272993092,37.19764832493797
0.87,0.0,0.0,0.0,0.25,0.27,97.55,0.23,30.767556242855463,57.59241050594399,29.01328406000379,41.43994966985508,74.02066497931888,32.448859490946774
1.19,0.0,0.91,0.0,0.0,0.07,96.58,0.51,24.9935484456762,46.961741894660015,11.98471381640132,152.0888836491149,17.32992153355944,43.85474410429352
0.74,0.94,0.28,0.0,0.0,0.21,96.15,1.0,52.21495421564441,50.11084538371688,31.93322807998091,50.71456767873604,88.42634906494622,22.124574043504857
0.89,0.0,0.0,0.0,0.07,0.26,97.03,0.95,23.12903728036699,60.86191996793582,10.0,264.9965151834818,36.82891401997075,38.3783579835204
0.62,0.0,0.23,0.0,0.04,0.06,97.75,0.21,30.315602918203552,57.18140713017077,10.0,398.0,75.71689809819024,1.5
0.73,0.0,0.26,0.0,0.0,0.3,98.29,0.4,21.82971002559456,58.678749967952776,28.86441072583374,398.0,0.02,37.73576320668321
1.3,0.41,0.1,0.0,0.0,0.0,98.21,0.33,60.0,61.88275511238084,30.63949716143768,54.67910325482362,39.82607342088069,28.117390365847584
1.14,1.18,0.0,0.0,0.55,0.06,96.3,0.3,32.088135643156946,50.78491881445643,36.18687788550218,54.00444983914085,31.901762328498837,11.787946024330845
1.1,0.0,0.0,0.01,0.0,1.97,96.9,1.04,26.369803466804093,40.94587418180375,10.0,97.99829059837744,31.698506269113054,15.669603648400196
1.13,0.93,0.39,0.0,0.0,0.25,96.89,1.09,60.0,52.881419139080734,54.79974255760063,81.79998348258889,9.156876676059142,30.61269356326908
1.2,0.06,0.0,0.0,0.0,0.0,97.43,0.44,27.7703938666574,45.65429518579001,17.70094150636355,54.57417766495755,9.77974065296985,75.51935420145662
0.71,0.0,0.93,0.0,0.0,0.06,96.76,0.4,26.085131535127022,49.970568194577766,18.55046219846154,81.1835575896474,0.02,19.945936224177245
0.93,0.16,0.04,0.0,0.01,1.43,97.92,0.37,35.257776476217096,50.6526532947289,40.3270190102194,250.7931533051973,22.682079215425635,22.242147551213662
0.85,0.0,0.16,0.0,0.7,0.16,97.31,0.92,26.32154720852509,59.1718458106169,20.19779250989873,80.50518117016571,0.02,36.54515371031273
1.25,0.0,0.47,0.0,0.0,0.17,97.58,0.29,30.1306580295169,75.0,17.65371578324187,246.41844249145285,125.66160578080556,45.62854595849944
0.96,0.0,0.16,0.0,0.0,0.05,98.13,1.09,31.61136530747031,52.72940322664663,27.81320358456164,25.78017883258894,20.94173051969795,13.236232642714617
0.76,0.0,0.02,0.0,1.24,0.0,97.11,0.25,32.8470746117278,57.763848826401706,12.16620899836605,84.40267218644117,49.66048771656722,15.28055930015234
0.76,0.0,0.34,0.0,0.0,0.18,98.27,0.64,27.0493367849144,49.63466852561928,33.89637175512426,398.0,92.5007459356201,12.65271983267171
1.06,0.0,0.04,0.0,0.91,0.37,97.11,0.66,26.790012599676224,52.50986800926245,44.7525564726566,102.60977071074028,0.02,11.35657173835254
2.09,0.0,0.0,0.0,0.0,0.23,96.51,1.02,39.63378686305165,46.74909648019058,10.0,43.22027842352522,0.02,37.43646637099455
0.91,0.0,0.0,0.0,0.41,2.15,96.56,0.0,27.40351299650679,45.68221095608855,10.42421800344986,42.04979888366286,21.40601732663744,10.22599861539485
1.07,0.0,0.17,0.0,0.57,0.0,97.22,0.0,24.055247679834604,44.484708457126295,49.34037620010085,78.14886431862757,65.16736418809703,57.5724627032011
0.59,0.0,1.24,0.0,0.0,0.25,97.74,0.52,28.45296601418883,60.98774193728433,10.0,268.0136453986772,111.76457754023151,30.81213931373606
0.68,0.0,0.03,0.0,0.0,0.4,97.75,0.97,20.02627572564148,49.77489644931595,35.78647916667918,163.5074773234735,0.02,52.23693216634297
1.07,0.0,0.0,0.0,0.0,0.18,98.6,0.33,60.0,49.03209945067704,22.52717235670296,263.4364132191388,37.18940165753207,21.92973819275574
0.8,0.0,0.0,0.0,0.0,0.09,97.79,0.93,29.595589660844183,51.86792773241609,10.0,379.764693751993,66.70163314338346,27.982230226241995
0.74,0.0,0.0,0.0,0.0,0.3,97.9,1.21,39.7442185794799,56.13345753564182,10.0,68.63898318977232,50.35161311430386,15.604922030750387
0.84,0.0,0.0,0.0,0.0,0.26,97.7,0.3,22.15488184465298,58.97876271802757,18.59318188677195,323.4891465155473,38.60978816211602,30.45983555359125
0.9,1.18,0.0,0.0,0.0,0.11,96.3,0.95,29.307910740034057,60.27257866428604,64.44873307446684,89.65338818304333,61.38399006111354,65.12090830392304
1.28,0.0,0.23,0.0,0.0,0.19,98.21,0.37,26.48142746080413,58.58108024302646,95.53014143600116,74.2768763357462,95.9932321465295,28.50168732207357
1.04,0.0,0.35,0.0,0.06,0.03,97.41,0.28,29.719757577490363,39.13367838251723,10.0,70.23979859472817,60.50248309557242,10.104244542144183
0.79,0.0,0.09,0.0,0.0,0.36,97.94,0.31,60.0,54.40722697746909,24.73555971813406,31.6022528729617,0.02,37.534837266228735
0.0,2.5,0.38,0.0,0.0,0.2,96.39,0.29,20.045359183115867,45.929499829674754,35.15439903538369,108.10999809216266,27.09240488664088,36.01939592359007
0.85,0.0,0.0,0.0,0.0,0.28,98.32,0.08,34.4660641577261,61.21202483456458,37.40529026560542,274.9175121675852,75.8028974859983,1.927730254054456
2.42,0.0,0.19,0.0,0.01,0.2,97.23,0.58,34.63925624698229,33.0,44.42952744582154,126.06749375734675,0.02,47.639364798941
1.13,0.0,0.17,0.0,0.0,0.93,96.87,1.03,60.0,60.6169662763208,51.33550928210443,73.85218252892824,19.2890151226272,31.36887783816644
0.88,0.0,0.0,0.0,0.0,0.42,98.16,0.96,30.158415088356143,57.4365430212207,25.5298751115839,120.35697307043397,33.79433072279314,117.09359181361484
0.66,0.0,0.0,0.0,0.55,0.0,97.3,1.05,29.9909248154192,56.88166289455069,11.20931088095552,8.37284852278158,124.32538031214608,8.654264923049233
0.92,0.03,2.02,0.0,0.0,0.16,96.27,0.38,31.970826047837647,59.00861018632378,14.49230068675053,112.53028604730063,47.365255902087824,16.772592165884205
1.27,0.0,0.59,0.0,0.0,0.0,97.61,0.04,31.110977150393648,44.11742867195759,29.67779877650157,233.7628990863651,47.09389437650023,17.6136406650064
0.89,0.0,0.0,0.0,0.8,0.36,96.58,0.41,27.48572327764308,47.41710336434931,36.26911936369028,208.04103358994843,51.05573608665775,32.89716604405056
1.11,0.19,0.0,0.0,0.0,0.26,98.3,0.92,27.138700773182563,50.74024367962485,32.1130198231483,398.0,33.69088670983896,26.61744977311968
1.21,0.01,0.0,0.0,0.4,2.19,96.33,1.03,39.32005836204286,49.446606813249616,58.04406114634161,76.28625253105804,50.85235510224896,42.62562390540494
0.72,0.06,0.29,0.0,0.0,0.21,98.6,1.2,31.362068127648964,51.75081002762247,33.50634073811913,148.72333741270643,33.83683570013366,43.72146394054556
1.3,0.73,0.38,0.0,0.0,0.1,96.77,0.89,51.19820197292793,47.99609744712552,10.0,51.3170463512392,26.51525193811101,23.310103665544872
0.75,0.0,0.0,0.0,0.0,1.47,96.97,0.1,32.927332085798724,61.888052858615794,33.42442758590038,168.45254918101793,62.786727829642906,34.60900599162932
0.96,0.16,0.0,0.0,0.0,0.04,97.67,0.52,28.410942971822116,50.78104359475489,38.27441844542804,398.0,0.02,14.89493529103263
0.85,0.08,0.0,0.0,0.0,0.26,98.03,0.54,30.142969863316264,59.15676565868908,54.06985362278498,87.73006795514908,10.153875862119875,11.374666989176609
1.06,1.5,0.09,0.0,0.0,0.28,96.3,0.37,60.0,64.22013038105959,54.42133134769148,82.61425215025187,53.25426871443696,1.5
0.81,0.03,0.4,0.0,0.0,1.67,97.65,0.11,23.897538021711807,53.592783492231455,50.37667099807345,71.29655843470681,70.08120160651458,26.393426565104303
0.97,0.53,0.84,0.0,0.0,0.2,96.45,0.13,60.0,50.84226551373544,27.69005876270168,36.81420615959394,56.09882062918419,14.346238727126591
1.15,0.01,0.0,0.0,0.0,0.05,98.6,0.36,30.722155061009808,47.99285824428575,46.69495310377935,49.46423298521579,13.169724335717309,1.5
2.49,0.29,0.0,0.0,0.16,0.17,96.96,0.0,60.0,56.087554213330456,15.2716971352516,100.55429451998548,33.9129668373258,19.44256519484228
0.63,0.0,0.0,0.01,0.0,0.31,98.46,0.42,60.0,55.04749717121253,10.0,63.95261057867413,67.46701143419409,130.58646752696197
1.22,0.0,0.13,0.0,0.18,0.25,97.72,1.14,35.38024649991145,60.70145946601478,10.0,305.51156292409536,0.02,6.959299078144764
0.98,0.0,0.0,0.0,0.0,0.36,98.34,0.0,28.524004382200484,64.17879963078737,10.0,398.0,24.824762867258343,11.944977066221984
0.79,0.0,0.47,0.0,0.0,0.13,97.29,0.98,24.05407563115836,52.67362834130835,53.85665299894974,193.34769836608427,0.02,1.5
0.95,0.0,0.72,0.0,0.0,0.15,97.1,0.0,27.563333020771047,44.91776351979213,61.31325475567859,82.92523426118689,30.890250511106714,24.5885747902561
0.8,0.0,0.0,0.0,0.04,0.38,98.6,1.05,28.825808882376226,51.93816462693874,10.0,104.84023112918736,69.42217335891895,39.762091803950085
0.42,0.0,0.0,0.0,0.09,2.03,96.24,1.11,34.03154406926687,43.1957697896684,58.23636280306654,255.36587379570096,72.2056449356637,15.479642214716977
1.35,0.0,0.75,0.0,0.02,0.0,97.94,0.0,24.347599762322147,50.09692654143073,34.23514379950415,23.1009600770075,92.60939718916748,70.66675249653387
0.85,0.0,0.0,0.0,0.0,0.0,98.6,0.0,23.78822484620896,53.9741545487348,23.36704428102142,64.73205812455842,38.38285424044256,45.53869076261826
0.81,0.0,0.04,0.0,0.0,1.19,97.1,0.58,27.50488691126454,44.287017075052056,10.0,72.65729040549456,0.02,25.230014189927655
0.91,0.0,0.0,0.0,0.01,0.25,97.83,0.86,60.0,59.98502169602082,10.0,53.52156313510556,44.85449772219206,31.568050017251444
1.71,0.0,0.17,0.0,0.1,0.18,97.67,0.52,31.948605362943454,49.53667060125122,31.82717463652674,17.67120296773802,59.12495994769135,56.69932769296666
0.95,0.02,0.58,0.0,0.0,0.12,96.9,1.22,31.45205568686001,50.14048987839028,17.63550472583532,90.156880996557,0.02,67.51853860016762
0.94,0.55,0.53,0.0,0.0,0.27,97.79,0.98,32.29912166768837,54.93080359569187,47.12392792284789,67.72662467158663,37.13225509009736,8.599565912914638
0.99,0.51,0.0,0.0,0.0,1.97,96.15,0.44,27.922687498972174,51.93992144801125,55.82429494517979,285.30469696667006,18.74712084233635,7.642401933729948
0.72,0.05,0.0,0.0,0.0,0.16,97.98,1.16,16.336452804176727,54.26424215961404,94.23914377137122,398.0,0.02,5.158809789798392
0.95,0.0,0.58,0.0,0.0,0.08,97.94,0.35,34.35490175914111,48.786450623669325,28.39029916047111,398.0,64.43525632551761,37.91044588847544
1.02,0.0,0.0,0.0,0.0,1.03,96.18,1.12,24.06334939078439,58.805854809422165,55.22296676672426,43.90726638557782,54.35655836623096,44.04355882327289
2.04,0.0,0.0,0.0,0.02,0.12,97.57,0.0,21.91039945345305,59.89864952235256,40.55348936613103,56.41698526769992,4.09297653149121,26.01663205976878
0.9,0.0,0.63,0.0,0.0,1.14,97.24,1.1,43.79924498009306,41.12401408039521,92.2846490854537,42.5763721863296,39.5482919678912,80.89612671905037
